nomeCandidato,numeroCandidato,votiCandidato,numeroLista,nomeLista,numeroSezione,nomeSezione
Lomonte Ciro,1,0,6,SICILIANI LIBERI,175,"SCUOLA PRIMARIA ""G. COSTA"" VIA UGHETTI GIOVANBATTISTA N.27"
Cassata Castrenze detto Enzo,2,0,6,SICILIANI LIBERI,175,"SCUOLA PRIMARIA ""G. COSTA"" VIA UGHETTI GIOVANBATTISTA N.27"
Pititto Maria Antonietta,3,0,6,SICILIANI LIBERI,175,"SCUOLA PRIMARIA ""G. COSTA"" VIA UGHETTI GIOVANBATTISTA N.27"
Badalamenti Giorgio,4,0,6,SICILIANI LIBERI,175,"SCUOLA PRIMARIA ""G. COSTA"" VIA UGHETTI GIOVANBATTISTA N.27"
Bellavia Vincenza,5,0,6,SICILIANI LIBERI,175,"SCUOLA PRIMARIA ""G. COSTA"" VIA UGHETTI GIOVANBATTISTA N.27"
Blanda Antonietta Maria,6,0,6,SICILIANI LIBERI,175,"SCUOLA PRIMARIA ""G. COSTA"" VIA UGHETTI GIOVANBATTISTA N.27"
Bortolin Liliana,7,0,6,SICILIANI LIBERI,175,"SCUOLA PRIMARIA ""G. COSTA"" VIA UGHETTI GIOVANBATTISTA N.27"
Brex Rosalinda,8,0,6,SICILIANI LIBERI,175,"SCUOLA PRIMARIA ""G. COSTA"" VIA UGHETTI GIOVANBATTISTA N.27"
D'Amico Michele,9,0,6,SICILIANI LIBERI,175,"SCUOLA PRIMARIA ""G. COSTA"" VIA UGHETTI GIOVANBATTISTA N.27"
Lo Dico Marco,10,0,6,SICILIANI LIBERI,175,"SCUOLA PRIMARIA ""G. COSTA"" VIA UGHETTI GIOVANBATTISTA N.27"
Lungone Silvia,11,0,6,SICILIANI LIBERI,175,"SCUOLA PRIMARIA ""G. COSTA"" VIA UGHETTI GIOVANBATTISTA N.27"
Matranga Fabrizio,12,0,6,SICILIANI LIBERI,175,"SCUOLA PRIMARIA ""G. COSTA"" VIA UGHETTI GIOVANBATTISTA N.27"
Melodia Armando,13,0,6,SICILIANI LIBERI,175,"SCUOLA PRIMARIA ""G. COSTA"" VIA UGHETTI GIOVANBATTISTA N.27"
Orobello Lidia,14,0,6,SICILIANI LIBERI,175,"SCUOLA PRIMARIA ""G. COSTA"" VIA UGHETTI GIOVANBATTISTA N.27"
Richichi Roberto,15,0,6,SICILIANI LIBERI,175,"SCUOLA PRIMARIA ""G. COSTA"" VIA UGHETTI GIOVANBATTISTA N.27"
Simile Gaetano,16,0,6,SICILIANI LIBERI,175,"SCUOLA PRIMARIA ""G. COSTA"" VIA UGHETTI GIOVANBATTISTA N.27"
Lomonte Ciro,1,0,6,SICILIANI LIBERI,176,"SCUOLA PRIMARIA ""ALMEJDA - PITRE'"" VIA DAMIANI ALMEJDA N.27"
Cassata Castrenze detto Enzo,2,0,6,SICILIANI LIBERI,176,"SCUOLA PRIMARIA ""ALMEJDA - PITRE'"" VIA DAMIANI ALMEJDA N.27"
Pititto Maria Antonietta,3,0,6,SICILIANI LIBERI,176,"SCUOLA PRIMARIA ""ALMEJDA - PITRE'"" VIA DAMIANI ALMEJDA N.27"
Badalamenti Giorgio,4,0,6,SICILIANI LIBERI,176,"SCUOLA PRIMARIA ""ALMEJDA - PITRE'"" VIA DAMIANI ALMEJDA N.27"
Bellavia Vincenza,5,0,6,SICILIANI LIBERI,176,"SCUOLA PRIMARIA ""ALMEJDA - PITRE'"" VIA DAMIANI ALMEJDA N.27"
Blanda Antonietta Maria,6,0,6,SICILIANI LIBERI,176,"SCUOLA PRIMARIA ""ALMEJDA - PITRE'"" VIA DAMIANI ALMEJDA N.27"
Bortolin Liliana,7,0,6,SICILIANI LIBERI,176,"SCUOLA PRIMARIA ""ALMEJDA - PITRE'"" VIA DAMIANI ALMEJDA N.27"
Brex Rosalinda,8,0,6,SICILIANI LIBERI,176,"SCUOLA PRIMARIA ""ALMEJDA - PITRE'"" VIA DAMIANI ALMEJDA N.27"
D'Amico Michele,9,0,6,SICILIANI LIBERI,176,"SCUOLA PRIMARIA ""ALMEJDA - PITRE'"" VIA DAMIANI ALMEJDA N.27"
Lo Dico Marco,10,0,6,SICILIANI LIBERI,176,"SCUOLA PRIMARIA ""ALMEJDA - PITRE'"" VIA DAMIANI ALMEJDA N.27"
Lungone Silvia,11,0,6,SICILIANI LIBERI,176,"SCUOLA PRIMARIA ""ALMEJDA - PITRE'"" VIA DAMIANI ALMEJDA N.27"
Matranga Fabrizio,12,0,6,SICILIANI LIBERI,176,"SCUOLA PRIMARIA ""ALMEJDA - PITRE'"" VIA DAMIANI ALMEJDA N.27"
Melodia Armando,13,0,6,SICILIANI LIBERI,176,"SCUOLA PRIMARIA ""ALMEJDA - PITRE'"" VIA DAMIANI ALMEJDA N.27"
Orobello Lidia,14,0,6,SICILIANI LIBERI,176,"SCUOLA PRIMARIA ""ALMEJDA - PITRE'"" VIA DAMIANI ALMEJDA N.27"
Richichi Roberto,15,0,6,SICILIANI LIBERI,176,"SCUOLA PRIMARIA ""ALMEJDA - PITRE'"" VIA DAMIANI ALMEJDA N.27"
Simile Gaetano,16,0,6,SICILIANI LIBERI,176,"SCUOLA PRIMARIA ""ALMEJDA - PITRE'"" VIA DAMIANI ALMEJDA N.27"
Lomonte Ciro,1,0,6,SICILIANI LIBERI,177,"SCUOLA PRIMARIA ""RAPISARDI"" VIA CALTANISSETTA N.27"
Cassata Castrenze detto Enzo,2,0,6,SICILIANI LIBERI,177,"SCUOLA PRIMARIA ""RAPISARDI"" VIA CALTANISSETTA N.27"
Pititto Maria Antonietta,3,0,6,SICILIANI LIBERI,177,"SCUOLA PRIMARIA ""RAPISARDI"" VIA CALTANISSETTA N.27"
Badalamenti Giorgio,4,0,6,SICILIANI LIBERI,177,"SCUOLA PRIMARIA ""RAPISARDI"" VIA CALTANISSETTA N.27"
Bellavia Vincenza,5,0,6,SICILIANI LIBERI,177,"SCUOLA PRIMARIA ""RAPISARDI"" VIA CALTANISSETTA N.27"
Blanda Antonietta Maria,6,0,6,SICILIANI LIBERI,177,"SCUOLA PRIMARIA ""RAPISARDI"" VIA CALTANISSETTA N.27"
Bortolin Liliana,7,0,6,SICILIANI LIBERI,177,"SCUOLA PRIMARIA ""RAPISARDI"" VIA CALTANISSETTA N.27"
Brex Rosalinda,8,0,6,SICILIANI LIBERI,177,"SCUOLA PRIMARIA ""RAPISARDI"" VIA CALTANISSETTA N.27"
D'Amico Michele,9,0,6,SICILIANI LIBERI,177,"SCUOLA PRIMARIA ""RAPISARDI"" VIA CALTANISSETTA N.27"
Lo Dico Marco,10,0,6,SICILIANI LIBERI,177,"SCUOLA PRIMARIA ""RAPISARDI"" VIA CALTANISSETTA N.27"
Lungone Silvia,11,0,6,SICILIANI LIBERI,177,"SCUOLA PRIMARIA ""RAPISARDI"" VIA CALTANISSETTA N.27"
Matranga Fabrizio,12,0,6,SICILIANI LIBERI,177,"SCUOLA PRIMARIA ""RAPISARDI"" VIA CALTANISSETTA N.27"
Melodia Armando,13,0,6,SICILIANI LIBERI,177,"SCUOLA PRIMARIA ""RAPISARDI"" VIA CALTANISSETTA N.27"
Orobello Lidia,14,0,6,SICILIANI LIBERI,177,"SCUOLA PRIMARIA ""RAPISARDI"" VIA CALTANISSETTA N.27"
Richichi Roberto,15,0,6,SICILIANI LIBERI,177,"SCUOLA PRIMARIA ""RAPISARDI"" VIA CALTANISSETTA N.27"
Simile Gaetano,16,0,6,SICILIANI LIBERI,177,"SCUOLA PRIMARIA ""RAPISARDI"" VIA CALTANISSETTA N.27"
Lomonte Ciro,1,0,6,SICILIANI LIBERI,178,"SCUOLA PRIMARIA ""ALMEJDA - PITRE'"" VIA DAMIANI ALMEJDA N.27"
Cassata Castrenze detto Enzo,2,0,6,SICILIANI LIBERI,178,"SCUOLA PRIMARIA ""ALMEJDA - PITRE'"" VIA DAMIANI ALMEJDA N.27"
Pititto Maria Antonietta,3,0,6,SICILIANI LIBERI,178,"SCUOLA PRIMARIA ""ALMEJDA - PITRE'"" VIA DAMIANI ALMEJDA N.27"
Badalamenti Giorgio,4,0,6,SICILIANI LIBERI,178,"SCUOLA PRIMARIA ""ALMEJDA - PITRE'"" VIA DAMIANI ALMEJDA N.27"
Bellavia Vincenza,5,0,6,SICILIANI LIBERI,178,"SCUOLA PRIMARIA ""ALMEJDA - PITRE'"" VIA DAMIANI ALMEJDA N.27"
Blanda Antonietta Maria,6,0,6,SICILIANI LIBERI,178,"SCUOLA PRIMARIA ""ALMEJDA - PITRE'"" VIA DAMIANI ALMEJDA N.27"
Bortolin Liliana,7,0,6,SICILIANI LIBERI,178,"SCUOLA PRIMARIA ""ALMEJDA - PITRE'"" VIA DAMIANI ALMEJDA N.27"
Brex Rosalinda,8,0,6,SICILIANI LIBERI,178,"SCUOLA PRIMARIA ""ALMEJDA - PITRE'"" VIA DAMIANI ALMEJDA N.27"
D'Amico Michele,9,0,6,SICILIANI LIBERI,178,"SCUOLA PRIMARIA ""ALMEJDA - PITRE'"" VIA DAMIANI ALMEJDA N.27"
Lo Dico Marco,10,0,6,SICILIANI LIBERI,178,"SCUOLA PRIMARIA ""ALMEJDA - PITRE'"" VIA DAMIANI ALMEJDA N.27"
Lungone Silvia,11,0,6,SICILIANI LIBERI,178,"SCUOLA PRIMARIA ""ALMEJDA - PITRE'"" VIA DAMIANI ALMEJDA N.27"
Matranga Fabrizio,12,0,6,SICILIANI LIBERI,178,"SCUOLA PRIMARIA ""ALMEJDA - PITRE'"" VIA DAMIANI ALMEJDA N.27"
Melodia Armando,13,0,6,SICILIANI LIBERI,178,"SCUOLA PRIMARIA ""ALMEJDA - PITRE'"" VIA DAMIANI ALMEJDA N.27"
Orobello Lidia,14,0,6,SICILIANI LIBERI,178,"SCUOLA PRIMARIA ""ALMEJDA - PITRE'"" VIA DAMIANI ALMEJDA N.27"
Richichi Roberto,15,0,6,SICILIANI LIBERI,178,"SCUOLA PRIMARIA ""ALMEJDA - PITRE'"" VIA DAMIANI ALMEJDA N.27"
Simile Gaetano,16,0,6,SICILIANI LIBERI,178,"SCUOLA PRIMARIA ""ALMEJDA - PITRE'"" VIA DAMIANI ALMEJDA N.27"
Lomonte Ciro,1,0,6,SICILIANI LIBERI,179,"SC.SECOND.I GRADO ""DEL FERVORE"" VIA DEL FERVORE N.5"
Cassata Castrenze detto Enzo,2,0,6,SICILIANI LIBERI,179,"SC.SECOND.I GRADO ""DEL FERVORE"" VIA DEL FERVORE N.5"
Pititto Maria Antonietta,3,0,6,SICILIANI LIBERI,179,"SC.SECOND.I GRADO ""DEL FERVORE"" VIA DEL FERVORE N.5"
Badalamenti Giorgio,4,0,6,SICILIANI LIBERI,179,"SC.SECOND.I GRADO ""DEL FERVORE"" VIA DEL FERVORE N.5"
Bellavia Vincenza,5,0,6,SICILIANI LIBERI,179,"SC.SECOND.I GRADO ""DEL FERVORE"" VIA DEL FERVORE N.5"
Blanda Antonietta Maria,6,0,6,SICILIANI LIBERI,179,"SC.SECOND.I GRADO ""DEL FERVORE"" VIA DEL FERVORE N.5"
Bortolin Liliana,7,0,6,SICILIANI LIBERI,179,"SC.SECOND.I GRADO ""DEL FERVORE"" VIA DEL FERVORE N.5"
Brex Rosalinda,8,0,6,SICILIANI LIBERI,179,"SC.SECOND.I GRADO ""DEL FERVORE"" VIA DEL FERVORE N.5"
D'Amico Michele,9,0,6,SICILIANI LIBERI,179,"SC.SECOND.I GRADO ""DEL FERVORE"" VIA DEL FERVORE N.5"
Lo Dico Marco,10,0,6,SICILIANI LIBERI,179,"SC.SECOND.I GRADO ""DEL FERVORE"" VIA DEL FERVORE N.5"
Lungone Silvia,11,0,6,SICILIANI LIBERI,179,"SC.SECOND.I GRADO ""DEL FERVORE"" VIA DEL FERVORE N.5"
Matranga Fabrizio,12,0,6,SICILIANI LIBERI,179,"SC.SECOND.I GRADO ""DEL FERVORE"" VIA DEL FERVORE N.5"
Melodia Armando,13,0,6,SICILIANI LIBERI,179,"SC.SECOND.I GRADO ""DEL FERVORE"" VIA DEL FERVORE N.5"
Orobello Lidia,14,0,6,SICILIANI LIBERI,179,"SC.SECOND.I GRADO ""DEL FERVORE"" VIA DEL FERVORE N.5"
Richichi Roberto,15,0,6,SICILIANI LIBERI,179,"SC.SECOND.I GRADO ""DEL FERVORE"" VIA DEL FERVORE N.5"
Simile Gaetano,16,0,6,SICILIANI LIBERI,179,"SC.SECOND.I GRADO ""DEL FERVORE"" VIA DEL FERVORE N.5"
Lomonte Ciro,1,0,6,SICILIANI LIBERI,180,"SCUOLA PRIMARIA ""RAPISARDI"" VIA CALTANISSETTA N.27"
Cassata Castrenze detto Enzo,2,0,6,SICILIANI LIBERI,180,"SCUOLA PRIMARIA ""RAPISARDI"" VIA CALTANISSETTA N.27"
Pititto Maria Antonietta,3,0,6,SICILIANI LIBERI,180,"SCUOLA PRIMARIA ""RAPISARDI"" VIA CALTANISSETTA N.27"
Badalamenti Giorgio,4,0,6,SICILIANI LIBERI,180,"SCUOLA PRIMARIA ""RAPISARDI"" VIA CALTANISSETTA N.27"
Bellavia Vincenza,5,0,6,SICILIANI LIBERI,180,"SCUOLA PRIMARIA ""RAPISARDI"" VIA CALTANISSETTA N.27"
Blanda Antonietta Maria,6,0,6,SICILIANI LIBERI,180,"SCUOLA PRIMARIA ""RAPISARDI"" VIA CALTANISSETTA N.27"
Bortolin Liliana,7,0,6,SICILIANI LIBERI,180,"SCUOLA PRIMARIA ""RAPISARDI"" VIA CALTANISSETTA N.27"
Brex Rosalinda,8,0,6,SICILIANI LIBERI,180,"SCUOLA PRIMARIA ""RAPISARDI"" VIA CALTANISSETTA N.27"
D'Amico Michele,9,0,6,SICILIANI LIBERI,180,"SCUOLA PRIMARIA ""RAPISARDI"" VIA CALTANISSETTA N.27"
Lo Dico Marco,10,0,6,SICILIANI LIBERI,180,"SCUOLA PRIMARIA ""RAPISARDI"" VIA CALTANISSETTA N.27"
Lungone Silvia,11,0,6,SICILIANI LIBERI,180,"SCUOLA PRIMARIA ""RAPISARDI"" VIA CALTANISSETTA N.27"
Matranga Fabrizio,12,0,6,SICILIANI LIBERI,180,"SCUOLA PRIMARIA ""RAPISARDI"" VIA CALTANISSETTA N.27"
Melodia Armando,13,0,6,SICILIANI LIBERI,180,"SCUOLA PRIMARIA ""RAPISARDI"" VIA CALTANISSETTA N.27"
Orobello Lidia,14,0,6,SICILIANI LIBERI,180,"SCUOLA PRIMARIA ""RAPISARDI"" VIA CALTANISSETTA N.27"
Richichi Roberto,15,0,6,SICILIANI LIBERI,180,"SCUOLA PRIMARIA ""RAPISARDI"" VIA CALTANISSETTA N.27"
Simile Gaetano,16,0,6,SICILIANI LIBERI,180,"SCUOLA PRIMARIA ""RAPISARDI"" VIA CALTANISSETTA N.27"
Lomonte Ciro,1,0,6,SICILIANI LIBERI,181,"SCUOLA PRIMARIA ""RAGUSA MOLETI"" VIA RAGUSA MOLETI N.8"
Cassata Castrenze detto Enzo,2,0,6,SICILIANI LIBERI,181,"SCUOLA PRIMARIA ""RAGUSA MOLETI"" VIA RAGUSA MOLETI N.8"
Pititto Maria Antonietta,3,0,6,SICILIANI LIBERI,181,"SCUOLA PRIMARIA ""RAGUSA MOLETI"" VIA RAGUSA MOLETI N.8"
Badalamenti Giorgio,4,0,6,SICILIANI LIBERI,181,"SCUOLA PRIMARIA ""RAGUSA MOLETI"" VIA RAGUSA MOLETI N.8"
Bellavia Vincenza,5,0,6,SICILIANI LIBERI,181,"SCUOLA PRIMARIA ""RAGUSA MOLETI"" VIA RAGUSA MOLETI N.8"
Blanda Antonietta Maria,6,0,6,SICILIANI LIBERI,181,"SCUOLA PRIMARIA ""RAGUSA MOLETI"" VIA RAGUSA MOLETI N.8"
Bortolin Liliana,7,0,6,SICILIANI LIBERI,181,"SCUOLA PRIMARIA ""RAGUSA MOLETI"" VIA RAGUSA MOLETI N.8"
Brex Rosalinda,8,0,6,SICILIANI LIBERI,181,"SCUOLA PRIMARIA ""RAGUSA MOLETI"" VIA RAGUSA MOLETI N.8"
D'Amico Michele,9,0,6,SICILIANI LIBERI,181,"SCUOLA PRIMARIA ""RAGUSA MOLETI"" VIA RAGUSA MOLETI N.8"
Lo Dico Marco,10,0,6,SICILIANI LIBERI,181,"SCUOLA PRIMARIA ""RAGUSA MOLETI"" VIA RAGUSA MOLETI N.8"
Lungone Silvia,11,0,6,SICILIANI LIBERI,181,"SCUOLA PRIMARIA ""RAGUSA MOLETI"" VIA RAGUSA MOLETI N.8"
Matranga Fabrizio,12,0,6,SICILIANI LIBERI,181,"SCUOLA PRIMARIA ""RAGUSA MOLETI"" VIA RAGUSA MOLETI N.8"
Melodia Armando,13,0,6,SICILIANI LIBERI,181,"SCUOLA PRIMARIA ""RAGUSA MOLETI"" VIA RAGUSA MOLETI N.8"
Orobello Lidia,14,0,6,SICILIANI LIBERI,181,"SCUOLA PRIMARIA ""RAGUSA MOLETI"" VIA RAGUSA MOLETI N.8"
Richichi Roberto,15,0,6,SICILIANI LIBERI,181,"SCUOLA PRIMARIA ""RAGUSA MOLETI"" VIA RAGUSA MOLETI N.8"
Simile Gaetano,16,0,6,SICILIANI LIBERI,181,"SCUOLA PRIMARIA ""RAGUSA MOLETI"" VIA RAGUSA MOLETI N.8"
Lomonte Ciro,1,0,6,SICILIANI LIBERI,182,"SCUOLA PRIMARIA ""RAPISARDI"" VIA CALTANISSETTA N.27"
Cassata Castrenze detto Enzo,2,0,6,SICILIANI LIBERI,182,"SCUOLA PRIMARIA ""RAPISARDI"" VIA CALTANISSETTA N.27"
Pititto Maria Antonietta,3,0,6,SICILIANI LIBERI,182,"SCUOLA PRIMARIA ""RAPISARDI"" VIA CALTANISSETTA N.27"
Badalamenti Giorgio,4,0,6,SICILIANI LIBERI,182,"SCUOLA PRIMARIA ""RAPISARDI"" VIA CALTANISSETTA N.27"
Bellavia Vincenza,5,0,6,SICILIANI LIBERI,182,"SCUOLA PRIMARIA ""RAPISARDI"" VIA CALTANISSETTA N.27"
Blanda Antonietta Maria,6,0,6,SICILIANI LIBERI,182,"SCUOLA PRIMARIA ""RAPISARDI"" VIA CALTANISSETTA N.27"
Bortolin Liliana,7,0,6,SICILIANI LIBERI,182,"SCUOLA PRIMARIA ""RAPISARDI"" VIA CALTANISSETTA N.27"
Brex Rosalinda,8,0,6,SICILIANI LIBERI,182,"SCUOLA PRIMARIA ""RAPISARDI"" VIA CALTANISSETTA N.27"
D'Amico Michele,9,0,6,SICILIANI LIBERI,182,"SCUOLA PRIMARIA ""RAPISARDI"" VIA CALTANISSETTA N.27"
Lo Dico Marco,10,0,6,SICILIANI LIBERI,182,"SCUOLA PRIMARIA ""RAPISARDI"" VIA CALTANISSETTA N.27"
Lungone Silvia,11,0,6,SICILIANI LIBERI,182,"SCUOLA PRIMARIA ""RAPISARDI"" VIA CALTANISSETTA N.27"
Matranga Fabrizio,12,0,6,SICILIANI LIBERI,182,"SCUOLA PRIMARIA ""RAPISARDI"" VIA CALTANISSETTA N.27"
Melodia Armando,13,0,6,SICILIANI LIBERI,182,"SCUOLA PRIMARIA ""RAPISARDI"" VIA CALTANISSETTA N.27"
Orobello Lidia,14,0,6,SICILIANI LIBERI,182,"SCUOLA PRIMARIA ""RAPISARDI"" VIA CALTANISSETTA N.27"
Richichi Roberto,15,0,6,SICILIANI LIBERI,182,"SCUOLA PRIMARIA ""RAPISARDI"" VIA CALTANISSETTA N.27"
Simile Gaetano,16,0,6,SICILIANI LIBERI,182,"SCUOLA PRIMARIA ""RAPISARDI"" VIA CALTANISSETTA N.27"
Lomonte Ciro,1,0,6,SICILIANI LIBERI,183,"SCUOLA PRIMARIA ""RAPISARDI"" VIA CALTANISSETTA N.27"
Cassata Castrenze detto Enzo,2,0,6,SICILIANI LIBERI,183,"SCUOLA PRIMARIA ""RAPISARDI"" VIA CALTANISSETTA N.27"
Pititto Maria Antonietta,3,0,6,SICILIANI LIBERI,183,"SCUOLA PRIMARIA ""RAPISARDI"" VIA CALTANISSETTA N.27"
Badalamenti Giorgio,4,0,6,SICILIANI LIBERI,183,"SCUOLA PRIMARIA ""RAPISARDI"" VIA CALTANISSETTA N.27"
Bellavia Vincenza,5,0,6,SICILIANI LIBERI,183,"SCUOLA PRIMARIA ""RAPISARDI"" VIA CALTANISSETTA N.27"
Blanda Antonietta Maria,6,0,6,SICILIANI LIBERI,183,"SCUOLA PRIMARIA ""RAPISARDI"" VIA CALTANISSETTA N.27"
Bortolin Liliana,7,0,6,SICILIANI LIBERI,183,"SCUOLA PRIMARIA ""RAPISARDI"" VIA CALTANISSETTA N.27"
Brex Rosalinda,8,0,6,SICILIANI LIBERI,183,"SCUOLA PRIMARIA ""RAPISARDI"" VIA CALTANISSETTA N.27"
D'Amico Michele,9,0,6,SICILIANI LIBERI,183,"SCUOLA PRIMARIA ""RAPISARDI"" VIA CALTANISSETTA N.27"
Lo Dico Marco,10,0,6,SICILIANI LIBERI,183,"SCUOLA PRIMARIA ""RAPISARDI"" VIA CALTANISSETTA N.27"
Lungone Silvia,11,0,6,SICILIANI LIBERI,183,"SCUOLA PRIMARIA ""RAPISARDI"" VIA CALTANISSETTA N.27"
Matranga Fabrizio,12,0,6,SICILIANI LIBERI,183,"SCUOLA PRIMARIA ""RAPISARDI"" VIA CALTANISSETTA N.27"
Melodia Armando,13,0,6,SICILIANI LIBERI,183,"SCUOLA PRIMARIA ""RAPISARDI"" VIA CALTANISSETTA N.27"
Orobello Lidia,14,0,6,SICILIANI LIBERI,183,"SCUOLA PRIMARIA ""RAPISARDI"" VIA CALTANISSETTA N.27"
Richichi Roberto,15,0,6,SICILIANI LIBERI,183,"SCUOLA PRIMARIA ""RAPISARDI"" VIA CALTANISSETTA N.27"
Simile Gaetano,16,0,6,SICILIANI LIBERI,183,"SCUOLA PRIMARIA ""RAPISARDI"" VIA CALTANISSETTA N.27"
Lomonte Ciro,1,0,6,SICILIANI LIBERI,184,"SCUOLA PRIMARIA ""RAPISARDI"" VIA CALTANISSETTA N.27"
Cassata Castrenze detto Enzo,2,0,6,SICILIANI LIBERI,184,"SCUOLA PRIMARIA ""RAPISARDI"" VIA CALTANISSETTA N.27"
Pititto Maria Antonietta,3,0,6,SICILIANI LIBERI,184,"SCUOLA PRIMARIA ""RAPISARDI"" VIA CALTANISSETTA N.27"
Badalamenti Giorgio,4,0,6,SICILIANI LIBERI,184,"SCUOLA PRIMARIA ""RAPISARDI"" VIA CALTANISSETTA N.27"
Bellavia Vincenza,5,0,6,SICILIANI LIBERI,184,"SCUOLA PRIMARIA ""RAPISARDI"" VIA CALTANISSETTA N.27"
Blanda Antonietta Maria,6,0,6,SICILIANI LIBERI,184,"SCUOLA PRIMARIA ""RAPISARDI"" VIA CALTANISSETTA N.27"
Bortolin Liliana,7,0,6,SICILIANI LIBERI,184,"SCUOLA PRIMARIA ""RAPISARDI"" VIA CALTANISSETTA N.27"
Brex Rosalinda,8,0,6,SICILIANI LIBERI,184,"SCUOLA PRIMARIA ""RAPISARDI"" VIA CALTANISSETTA N.27"
D'Amico Michele,9,0,6,SICILIANI LIBERI,184,"SCUOLA PRIMARIA ""RAPISARDI"" VIA CALTANISSETTA N.27"
Lo Dico Marco,10,0,6,SICILIANI LIBERI,184,"SCUOLA PRIMARIA ""RAPISARDI"" VIA CALTANISSETTA N.27"
Lungone Silvia,11,0,6,SICILIANI LIBERI,184,"SCUOLA PRIMARIA ""RAPISARDI"" VIA CALTANISSETTA N.27"
Matranga Fabrizio,12,0,6,SICILIANI LIBERI,184,"SCUOLA PRIMARIA ""RAPISARDI"" VIA CALTANISSETTA N.27"
Melodia Armando,13,0,6,SICILIANI LIBERI,184,"SCUOLA PRIMARIA ""RAPISARDI"" VIA CALTANISSETTA N.27"
Orobello Lidia,14,0,6,SICILIANI LIBERI,184,"SCUOLA PRIMARIA ""RAPISARDI"" VIA CALTANISSETTA N.27"
Richichi Roberto,15,0,6,SICILIANI LIBERI,184,"SCUOLA PRIMARIA ""RAPISARDI"" VIA CALTANISSETTA N.27"
Simile Gaetano,16,0,6,SICILIANI LIBERI,184,"SCUOLA PRIMARIA ""RAPISARDI"" VIA CALTANISSETTA N.27"
Lomonte Ciro,1,0,6,SICILIANI LIBERI,185,"SCUOLA PRIMARIA ""RAPISARDI"" VIA CALTANISSETTA N.27"
Cassata Castrenze detto Enzo,2,0,6,SICILIANI LIBERI,185,"SCUOLA PRIMARIA ""RAPISARDI"" VIA CALTANISSETTA N.27"
Pititto Maria Antonietta,3,0,6,SICILIANI LIBERI,185,"SCUOLA PRIMARIA ""RAPISARDI"" VIA CALTANISSETTA N.27"
Badalamenti Giorgio,4,0,6,SICILIANI LIBERI,185,"SCUOLA PRIMARIA ""RAPISARDI"" VIA CALTANISSETTA N.27"
Bellavia Vincenza,5,0,6,SICILIANI LIBERI,185,"SCUOLA PRIMARIA ""RAPISARDI"" VIA CALTANISSETTA N.27"
Blanda Antonietta Maria,6,0,6,SICILIANI LIBERI,185,"SCUOLA PRIMARIA ""RAPISARDI"" VIA CALTANISSETTA N.27"
Bortolin Liliana,7,0,6,SICILIANI LIBERI,185,"SCUOLA PRIMARIA ""RAPISARDI"" VIA CALTANISSETTA N.27"
Brex Rosalinda,8,0,6,SICILIANI LIBERI,185,"SCUOLA PRIMARIA ""RAPISARDI"" VIA CALTANISSETTA N.27"
D'Amico Michele,9,0,6,SICILIANI LIBERI,185,"SCUOLA PRIMARIA ""RAPISARDI"" VIA CALTANISSETTA N.27"
Lo Dico Marco,10,0,6,SICILIANI LIBERI,185,"SCUOLA PRIMARIA ""RAPISARDI"" VIA CALTANISSETTA N.27"
Lungone Silvia,11,0,6,SICILIANI LIBERI,185,"SCUOLA PRIMARIA ""RAPISARDI"" VIA CALTANISSETTA N.27"
Matranga Fabrizio,12,0,6,SICILIANI LIBERI,185,"SCUOLA PRIMARIA ""RAPISARDI"" VIA CALTANISSETTA N.27"
Melodia Armando,13,0,6,SICILIANI LIBERI,185,"SCUOLA PRIMARIA ""RAPISARDI"" VIA CALTANISSETTA N.27"
Orobello Lidia,14,0,6,SICILIANI LIBERI,185,"SCUOLA PRIMARIA ""RAPISARDI"" VIA CALTANISSETTA N.27"
Richichi Roberto,15,0,6,SICILIANI LIBERI,185,"SCUOLA PRIMARIA ""RAPISARDI"" VIA CALTANISSETTA N.27"
Simile Gaetano,16,0,6,SICILIANI LIBERI,185,"SCUOLA PRIMARIA ""RAPISARDI"" VIA CALTANISSETTA N.27"
Lomonte Ciro,1,0,6,SICILIANI LIBERI,186,"SCUOLA PRIMARIA ""OBERDAN"" VIA SPICA PIETRO N.5"
Cassata Castrenze detto Enzo,2,0,6,SICILIANI LIBERI,186,"SCUOLA PRIMARIA ""OBERDAN"" VIA SPICA PIETRO N.5"
Pititto Maria Antonietta,3,0,6,SICILIANI LIBERI,186,"SCUOLA PRIMARIA ""OBERDAN"" VIA SPICA PIETRO N.5"
Badalamenti Giorgio,4,0,6,SICILIANI LIBERI,186,"SCUOLA PRIMARIA ""OBERDAN"" VIA SPICA PIETRO N.5"
Bellavia Vincenza,5,0,6,SICILIANI LIBERI,186,"SCUOLA PRIMARIA ""OBERDAN"" VIA SPICA PIETRO N.5"
Blanda Antonietta Maria,6,0,6,SICILIANI LIBERI,186,"SCUOLA PRIMARIA ""OBERDAN"" VIA SPICA PIETRO N.5"
Bortolin Liliana,7,0,6,SICILIANI LIBERI,186,"SCUOLA PRIMARIA ""OBERDAN"" VIA SPICA PIETRO N.5"
Brex Rosalinda,8,0,6,SICILIANI LIBERI,186,"SCUOLA PRIMARIA ""OBERDAN"" VIA SPICA PIETRO N.5"
