nomeCandidato,numeroCandidato,votiCandidato,numeroLista,nomeLista,numeroSezione,nomeSezione
"Lo Proto Rosario detto Lo Porto, Proto",12,1,7,MUSUMECI PRESIDENTE SICILIA VERA LIBERTAS RETE DEMOCRATICA UNIONE DI CENTRO,189,"SCUOLA PRIMARIA ""BORGO ULIVIA"" VIA ORTIGIA N.19"
Mancusa Gianluca,13,0,7,MUSUMECI PRESIDENTE SICILIA VERA LIBERTAS RETE DEMOCRATICA UNIONE DI CENTRO,189,"SCUOLA PRIMARIA ""BORGO ULIVIA"" VIA ORTIGIA N.19"
Odoroso Flavia,14,0,7,MUSUMECI PRESIDENTE SICILIA VERA LIBERTAS RETE DEMOCRATICA UNIONE DI CENTRO,189,"SCUOLA PRIMARIA ""BORGO ULIVIA"" VIA ORTIGIA N.19"
Scibilia Federica detta Freddie,15,0,7,MUSUMECI PRESIDENTE SICILIA VERA LIBERTAS RETE DEMOCRATICA UNIONE DI CENTRO,189,"SCUOLA PRIMARIA ""BORGO ULIVIA"" VIA ORTIGIA N.19"
Trapani Ivan detto Cateno,16,0,7,MUSUMECI PRESIDENTE SICILIA VERA LIBERTAS RETE DEMOCRATICA UNIONE DI CENTRO,189,"SCUOLA PRIMARIA ""BORGO ULIVIA"" VIA ORTIGIA N.19"
Figuccia Vincenzo,1,8,7,MUSUMECI PRESIDENTE SICILIA VERA LIBERTAS RETE DEMOCRATICA UNIONE DI CENTRO,190,"SCUOLA PRIMARIA ""NUOVO PAGLIARELLI"" VIA VILLANI GIOVANNI N.40"
Alongi Pietro,2,1,7,MUSUMECI PRESIDENTE SICILIA VERA LIBERTAS RETE DEMOCRATICA UNIONE DI CENTRO,190,"SCUOLA PRIMARIA ""NUOVO PAGLIARELLI"" VIA VILLANI GIOVANNI N.40"
Aulicino Armando,3,1,7,MUSUMECI PRESIDENTE SICILIA VERA LIBERTAS RETE DEMOCRATICA UNIONE DI CENTRO,190,"SCUOLA PRIMARIA ""NUOVO PAGLIARELLI"" VIA VILLANI GIOVANNI N.40"
D'Ancona Nicola detto Nico,4,0,7,MUSUMECI PRESIDENTE SICILIA VERA LIBERTAS RETE DEMOCRATICA UNIONE DI CENTRO,190,"SCUOLA PRIMARIA ""NUOVO PAGLIARELLI"" VIA VILLANI GIOVANNI N.40"
Di Carlo Salvatore,5,3,7,MUSUMECI PRESIDENTE SICILIA VERA LIBERTAS RETE DEMOCRATICA UNIONE DI CENTRO,190,"SCUOLA PRIMARIA ""NUOVO PAGLIARELLI"" VIA VILLANI GIOVANNI N.40"
Di Gaudio Francesca,6,1,7,MUSUMECI PRESIDENTE SICILIA VERA LIBERTAS RETE DEMOCRATICA UNIONE DI CENTRO,190,"SCUOLA PRIMARIA ""NUOVO PAGLIARELLI"" VIA VILLANI GIOVANNI N.40"
Flauto Michele,7,1,7,MUSUMECI PRESIDENTE SICILIA VERA LIBERTAS RETE DEMOCRATICA UNIONE DI CENTRO,190,"SCUOLA PRIMARIA ""NUOVO PAGLIARELLI"" VIA VILLANI GIOVANNI N.40"
Fontanini Alessandro,8,0,7,MUSUMECI PRESIDENTE SICILIA VERA LIBERTAS RETE DEMOCRATICA UNIONE DI CENTRO,190,"SCUOLA PRIMARIA ""NUOVO PAGLIARELLI"" VIA VILLANI GIOVANNI N.40"
Gennuso Alessandra,9,0,7,MUSUMECI PRESIDENTE SICILIA VERA LIBERTAS RETE DEMOCRATICA UNIONE DI CENTRO,190,"SCUOLA PRIMARIA ""NUOVO PAGLIARELLI"" VIA VILLANI GIOVANNI N.40"
Giotti Antonella,10,0,7,MUSUMECI PRESIDENTE SICILIA VERA LIBERTAS RETE DEMOCRATICA UNIONE DI CENTRO,190,"SCUOLA PRIMARIA ""NUOVO PAGLIARELLI"" VIA VILLANI GIOVANNI N.40"
Greco Nicola detto Giovanni,11,3,7,MUSUMECI PRESIDENTE SICILIA VERA LIBERTAS RETE DEMOCRATICA UNIONE DI CENTRO,190,"SCUOLA PRIMARIA ""NUOVO PAGLIARELLI"" VIA VILLANI GIOVANNI N.40"
"Lo Proto Rosario detto Lo Porto, Proto",12,0,7,MUSUMECI PRESIDENTE SICILIA VERA LIBERTAS RETE DEMOCRATICA UNIONE DI CENTRO,190,"SCUOLA PRIMARIA ""NUOVO PAGLIARELLI"" VIA VILLANI GIOVANNI N.40"
Mancusa Gianluca,13,0,7,MUSUMECI PRESIDENTE SICILIA VERA LIBERTAS RETE DEMOCRATICA UNIONE DI CENTRO,190,"SCUOLA PRIMARIA ""NUOVO PAGLIARELLI"" VIA VILLANI GIOVANNI N.40"
Odoroso Flavia,14,0,7,MUSUMECI PRESIDENTE SICILIA VERA LIBERTAS RETE DEMOCRATICA UNIONE DI CENTRO,190,"SCUOLA PRIMARIA ""NUOVO PAGLIARELLI"" VIA VILLANI GIOVANNI N.40"
Scibilia Federica detta Freddie,15,0,7,MUSUMECI PRESIDENTE SICILIA VERA LIBERTAS RETE DEMOCRATICA UNIONE DI CENTRO,190,"SCUOLA PRIMARIA ""NUOVO PAGLIARELLI"" VIA VILLANI GIOVANNI N.40"
Trapani Ivan detto Cateno,16,0,7,MUSUMECI PRESIDENTE SICILIA VERA LIBERTAS RETE DEMOCRATICA UNIONE DI CENTRO,190,"SCUOLA PRIMARIA ""NUOVO PAGLIARELLI"" VIA VILLANI GIOVANNI N.40"
Figuccia Vincenzo,1,2,7,MUSUMECI PRESIDENTE SICILIA VERA LIBERTAS RETE DEMOCRATICA UNIONE DI CENTRO,191,"SCUOLA SECOND.I GRADO ""GENTILI"" VIA LO JACONO FRANCESCO N.1"
Alongi Pietro,2,3,7,MUSUMECI PRESIDENTE SICILIA VERA LIBERTAS RETE DEMOCRATICA UNIONE DI CENTRO,191,"SCUOLA SECOND.I GRADO ""GENTILI"" VIA LO JACONO FRANCESCO N.1"
Aulicino Armando,3,0,7,MUSUMECI PRESIDENTE SICILIA VERA LIBERTAS RETE DEMOCRATICA UNIONE DI CENTRO,191,"SCUOLA SECOND.I GRADO ""GENTILI"" VIA LO JACONO FRANCESCO N.1"
D'Ancona Nicola detto Nico,4,0,7,MUSUMECI PRESIDENTE SICILIA VERA LIBERTAS RETE DEMOCRATICA UNIONE DI CENTRO,191,"SCUOLA SECOND.I GRADO ""GENTILI"" VIA LO JACONO FRANCESCO N.1"
Di Carlo Salvatore,5,0,7,MUSUMECI PRESIDENTE SICILIA VERA LIBERTAS RETE DEMOCRATICA UNIONE DI CENTRO,191,"SCUOLA SECOND.I GRADO ""GENTILI"" VIA LO JACONO FRANCESCO N.1"
Di Gaudio Francesca,6,0,7,MUSUMECI PRESIDENTE SICILIA VERA LIBERTAS RETE DEMOCRATICA UNIONE DI CENTRO,191,"SCUOLA SECOND.I GRADO ""GENTILI"" VIA LO JACONO FRANCESCO N.1"
Flauto Michele,7,0,7,MUSUMECI PRESIDENTE SICILIA VERA LIBERTAS RETE DEMOCRATICA UNIONE DI CENTRO,191,"SCUOLA SECOND.I GRADO ""GENTILI"" VIA LO JACONO FRANCESCO N.1"
Fontanini Alessandro,8,1,7,MUSUMECI PRESIDENTE SICILIA VERA LIBERTAS RETE DEMOCRATICA UNIONE DI CENTRO,191,"SCUOLA SECOND.I GRADO ""GENTILI"" VIA LO JACONO FRANCESCO N.1"
Gennuso Alessandra,9,1,7,MUSUMECI PRESIDENTE SICILIA VERA LIBERTAS RETE DEMOCRATICA UNIONE DI CENTRO,191,"SCUOLA SECOND.I GRADO ""GENTILI"" VIA LO JACONO FRANCESCO N.1"
Giotti Antonella,10,0,7,MUSUMECI PRESIDENTE SICILIA VERA LIBERTAS RETE DEMOCRATICA UNIONE DI CENTRO,191,"SCUOLA SECOND.I GRADO ""GENTILI"" VIA LO JACONO FRANCESCO N.1"
Greco Nicola detto Giovanni,11,0,7,MUSUMECI PRESIDENTE SICILIA VERA LIBERTAS RETE DEMOCRATICA UNIONE DI CENTRO,191,"SCUOLA SECOND.I GRADO ""GENTILI"" VIA LO JACONO FRANCESCO N.1"
"Lo Proto Rosario detto Lo Porto, Proto",12,0,7,MUSUMECI PRESIDENTE SICILIA VERA LIBERTAS RETE DEMOCRATICA UNIONE DI CENTRO,191,"SCUOLA SECOND.I GRADO ""GENTILI"" VIA LO JACONO FRANCESCO N.1"
Mancusa Gianluca,13,0,7,MUSUMECI PRESIDENTE SICILIA VERA LIBERTAS RETE DEMOCRATICA UNIONE DI CENTRO,191,"SCUOLA SECOND.I GRADO ""GENTILI"" VIA LO JACONO FRANCESCO N.1"
Odoroso Flavia,14,0,7,MUSUMECI PRESIDENTE SICILIA VERA LIBERTAS RETE DEMOCRATICA UNIONE DI CENTRO,191,"SCUOLA SECOND.I GRADO ""GENTILI"" VIA LO JACONO FRANCESCO N.1"
Scibilia Federica detta Freddie,15,2,7,MUSUMECI PRESIDENTE SICILIA VERA LIBERTAS RETE DEMOCRATICA UNIONE DI CENTRO,191,"SCUOLA SECOND.I GRADO ""GENTILI"" VIA LO JACONO FRANCESCO N.1"
Trapani Ivan detto Cateno,16,0,7,MUSUMECI PRESIDENTE SICILIA VERA LIBERTAS RETE DEMOCRATICA UNIONE DI CENTRO,191,"SCUOLA SECOND.I GRADO ""GENTILI"" VIA LO JACONO FRANCESCO N.1"
Figuccia Vincenzo,1,2,7,MUSUMECI PRESIDENTE SICILIA VERA LIBERTAS RETE DEMOCRATICA UNIONE DI CENTRO,192,"SCUOLA SECOND.I GRADO ""ARCHIMEDE"" PIAZZA CASTELNUOVO N.40"
Alongi Pietro,2,5,7,MUSUMECI PRESIDENTE SICILIA VERA LIBERTAS RETE DEMOCRATICA UNIONE DI CENTRO,192,"SCUOLA SECOND.I GRADO ""ARCHIMEDE"" PIAZZA CASTELNUOVO N.40"
Aulicino Armando,3,1,7,MUSUMECI PRESIDENTE SICILIA VERA LIBERTAS RETE DEMOCRATICA UNIONE DI CENTRO,192,"SCUOLA SECOND.I GRADO ""ARCHIMEDE"" PIAZZA CASTELNUOVO N.40"
D'Ancona Nicola detto Nico,4,0,7,MUSUMECI PRESIDENTE SICILIA VERA LIBERTAS RETE DEMOCRATICA UNIONE DI CENTRO,192,"SCUOLA SECOND.I GRADO ""ARCHIMEDE"" PIAZZA CASTELNUOVO N.40"
Di Carlo Salvatore,5,1,7,MUSUMECI PRESIDENTE SICILIA VERA LIBERTAS RETE DEMOCRATICA UNIONE DI CENTRO,192,"SCUOLA SECOND.I GRADO ""ARCHIMEDE"" PIAZZA CASTELNUOVO N.40"
Di Gaudio Francesca,6,2,7,MUSUMECI PRESIDENTE SICILIA VERA LIBERTAS RETE DEMOCRATICA UNIONE DI CENTRO,192,"SCUOLA SECOND.I GRADO ""ARCHIMEDE"" PIAZZA CASTELNUOVO N.40"
Flauto Michele,7,2,7,MUSUMECI PRESIDENTE SICILIA VERA LIBERTAS RETE DEMOCRATICA UNIONE DI CENTRO,192,"SCUOLA SECOND.I GRADO ""ARCHIMEDE"" PIAZZA CASTELNUOVO N.40"
Fontanini Alessandro,8,0,7,MUSUMECI PRESIDENTE SICILIA VERA LIBERTAS RETE DEMOCRATICA UNIONE DI CENTRO,192,"SCUOLA SECOND.I GRADO ""ARCHIMEDE"" PIAZZA CASTELNUOVO N.40"
Gennuso Alessandra,9,2,7,MUSUMECI PRESIDENTE SICILIA VERA LIBERTAS RETE DEMOCRATICA UNIONE DI CENTRO,192,"SCUOLA SECOND.I GRADO ""ARCHIMEDE"" PIAZZA CASTELNUOVO N.40"
Giotti Antonella,10,0,7,MUSUMECI PRESIDENTE SICILIA VERA LIBERTAS RETE DEMOCRATICA UNIONE DI CENTRO,192,"SCUOLA SECOND.I GRADO ""ARCHIMEDE"" PIAZZA CASTELNUOVO N.40"
Greco Nicola detto Giovanni,11,9,7,MUSUMECI PRESIDENTE SICILIA VERA LIBERTAS RETE DEMOCRATICA UNIONE DI CENTRO,192,"SCUOLA SECOND.I GRADO ""ARCHIMEDE"" PIAZZA CASTELNUOVO N.40"
"Lo Proto Rosario detto Lo Porto, Proto",12,0,7,MUSUMECI PRESIDENTE SICILIA VERA LIBERTAS RETE DEMOCRATICA UNIONE DI CENTRO,192,"SCUOLA SECOND.I GRADO ""ARCHIMEDE"" PIAZZA CASTELNUOVO N.40"
Mancusa Gianluca,13,0,7,MUSUMECI PRESIDENTE SICILIA VERA LIBERTAS RETE DEMOCRATICA UNIONE DI CENTRO,192,"SCUOLA SECOND.I GRADO ""ARCHIMEDE"" PIAZZA CASTELNUOVO N.40"
Odoroso Flavia,14,1,7,MUSUMECI PRESIDENTE SICILIA VERA LIBERTAS RETE DEMOCRATICA UNIONE DI CENTRO,192,"SCUOLA SECOND.I GRADO ""ARCHIMEDE"" PIAZZA CASTELNUOVO N.40"
Scibilia Federica detta Freddie,15,0,7,MUSUMECI PRESIDENTE SICILIA VERA LIBERTAS RETE DEMOCRATICA UNIONE DI CENTRO,192,"SCUOLA SECOND.I GRADO ""ARCHIMEDE"" PIAZZA CASTELNUOVO N.40"
Trapani Ivan detto Cateno,16,0,7,MUSUMECI PRESIDENTE SICILIA VERA LIBERTAS RETE DEMOCRATICA UNIONE DI CENTRO,192,"SCUOLA SECOND.I GRADO ""ARCHIMEDE"" PIAZZA CASTELNUOVO N.40"
Figuccia Vincenzo,1,3,7,MUSUMECI PRESIDENTE SICILIA VERA LIBERTAS RETE DEMOCRATICA UNIONE DI CENTRO,193,"SCUOLA PRIMARIA ""NICOLO' TURRISI"" PZZA ORLANDO VITTORIO EMANUELE N.3"
Alongi Pietro,2,3,7,MUSUMECI PRESIDENTE SICILIA VERA LIBERTAS RETE DEMOCRATICA UNIONE DI CENTRO,193,"SCUOLA PRIMARIA ""NICOLO' TURRISI"" PZZA ORLANDO VITTORIO EMANUELE N.3"
Aulicino Armando,3,0,7,MUSUMECI PRESIDENTE SICILIA VERA LIBERTAS RETE DEMOCRATICA UNIONE DI CENTRO,193,"SCUOLA PRIMARIA ""NICOLO' TURRISI"" PZZA ORLANDO VITTORIO EMANUELE N.3"
D'Ancona Nicola detto Nico,4,0,7,MUSUMECI PRESIDENTE SICILIA VERA LIBERTAS RETE DEMOCRATICA UNIONE DI CENTRO,193,"SCUOLA PRIMARIA ""NICOLO' TURRISI"" PZZA ORLANDO VITTORIO EMANUELE N.3"
Di Carlo Salvatore,5,0,7,MUSUMECI PRESIDENTE SICILIA VERA LIBERTAS RETE DEMOCRATICA UNIONE DI CENTRO,193,"SCUOLA PRIMARIA ""NICOLO' TURRISI"" PZZA ORLANDO VITTORIO EMANUELE N.3"
Di Gaudio Francesca,6,0,7,MUSUMECI PRESIDENTE SICILIA VERA LIBERTAS RETE DEMOCRATICA UNIONE DI CENTRO,193,"SCUOLA PRIMARIA ""NICOLO' TURRISI"" PZZA ORLANDO VITTORIO EMANUELE N.3"
Flauto Michele,7,1,7,MUSUMECI PRESIDENTE SICILIA VERA LIBERTAS RETE DEMOCRATICA UNIONE DI CENTRO,193,"SCUOLA PRIMARIA ""NICOLO' TURRISI"" PZZA ORLANDO VITTORIO EMANUELE N.3"
Fontanini Alessandro,8,0,7,MUSUMECI PRESIDENTE SICILIA VERA LIBERTAS RETE DEMOCRATICA UNIONE DI CENTRO,193,"SCUOLA PRIMARIA ""NICOLO' TURRISI"" PZZA ORLANDO VITTORIO EMANUELE N.3"
Gennuso Alessandra,9,0,7,MUSUMECI PRESIDENTE SICILIA VERA LIBERTAS RETE DEMOCRATICA UNIONE DI CENTRO,193,"SCUOLA PRIMARIA ""NICOLO' TURRISI"" PZZA ORLANDO VITTORIO EMANUELE N.3"
Giotti Antonella,10,0,7,MUSUMECI PRESIDENTE SICILIA VERA LIBERTAS RETE DEMOCRATICA UNIONE DI CENTRO,193,"SCUOLA PRIMARIA ""NICOLO' TURRISI"" PZZA ORLANDO VITTORIO EMANUELE N.3"
Greco Nicola detto Giovanni,11,2,7,MUSUMECI PRESIDENTE SICILIA VERA LIBERTAS RETE DEMOCRATICA UNIONE DI CENTRO,193,"SCUOLA PRIMARIA ""NICOLO' TURRISI"" PZZA ORLANDO VITTORIO EMANUELE N.3"
"Lo Proto Rosario detto Lo Porto, Proto",12,1,7,MUSUMECI PRESIDENTE SICILIA VERA LIBERTAS RETE DEMOCRATICA UNIONE DI CENTRO,193,"SCUOLA PRIMARIA ""NICOLO' TURRISI"" PZZA ORLANDO VITTORIO EMANUELE N.3"
Mancusa Gianluca,13,0,7,MUSUMECI PRESIDENTE SICILIA VERA LIBERTAS RETE DEMOCRATICA UNIONE DI CENTRO,193,"SCUOLA PRIMARIA ""NICOLO' TURRISI"" PZZA ORLANDO VITTORIO EMANUELE N.3"
Odoroso Flavia,14,0,7,MUSUMECI PRESIDENTE SICILIA VERA LIBERTAS RETE DEMOCRATICA UNIONE DI CENTRO,193,"SCUOLA PRIMARIA ""NICOLO' TURRISI"" PZZA ORLANDO VITTORIO EMANUELE N.3"
Scibilia Federica detta Freddie,15,0,7,MUSUMECI PRESIDENTE SICILIA VERA LIBERTAS RETE DEMOCRATICA UNIONE DI CENTRO,193,"SCUOLA PRIMARIA ""NICOLO' TURRISI"" PZZA ORLANDO VITTORIO EMANUELE N.3"
Trapani Ivan detto Cateno,16,0,7,MUSUMECI PRESIDENTE SICILIA VERA LIBERTAS RETE DEMOCRATICA UNIONE DI CENTRO,193,"SCUOLA PRIMARIA ""NICOLO' TURRISI"" PZZA ORLANDO VITTORIO EMANUELE N.3"
Figuccia Vincenzo,1,5,7,MUSUMECI PRESIDENTE SICILIA VERA LIBERTAS RETE DEMOCRATICA UNIONE DI CENTRO,194,"SCUOLA PRIMARIA ""NICOLO' TURRISI"" PZZA ORLANDO VITTORIO EMANUELE N.3"
Alongi Pietro,2,0,7,MUSUMECI PRESIDENTE SICILIA VERA LIBERTAS RETE DEMOCRATICA UNIONE DI CENTRO,194,"SCUOLA PRIMARIA ""NICOLO' TURRISI"" PZZA ORLANDO VITTORIO EMANUELE N.3"
Aulicino Armando,3,0,7,MUSUMECI PRESIDENTE SICILIA VERA LIBERTAS RETE DEMOCRATICA UNIONE DI CENTRO,194,"SCUOLA PRIMARIA ""NICOLO' TURRISI"" PZZA ORLANDO VITTORIO EMANUELE N.3"
D'Ancona Nicola detto Nico,4,0,7,MUSUMECI PRESIDENTE SICILIA VERA LIBERTAS RETE DEMOCRATICA UNIONE DI CENTRO,194,"SCUOLA PRIMARIA ""NICOLO' TURRISI"" PZZA ORLANDO VITTORIO EMANUELE N.3"
Di Carlo Salvatore,5,0,7,MUSUMECI PRESIDENTE SICILIA VERA LIBERTAS RETE DEMOCRATICA UNIONE DI CENTRO,194,"SCUOLA PRIMARIA ""NICOLO' TURRISI"" PZZA ORLANDO VITTORIO EMANUELE N.3"
Di Gaudio Francesca,6,2,7,MUSUMECI PRESIDENTE SICILIA VERA LIBERTAS RETE DEMOCRATICA UNIONE DI CENTRO,194,"SCUOLA PRIMARIA ""NICOLO' TURRISI"" PZZA ORLANDO VITTORIO EMANUELE N.3"
Flauto Michele,7,6,7,MUSUMECI PRESIDENTE SICILIA VERA LIBERTAS RETE DEMOCRATICA UNIONE DI CENTRO,194,"SCUOLA PRIMARIA ""NICOLO' TURRISI"" PZZA ORLANDO VITTORIO EMANUELE N.3"
Fontanini Alessandro,8,1,7,MUSUMECI PRESIDENTE SICILIA VERA LIBERTAS RETE DEMOCRATICA UNIONE DI CENTRO,194,"SCUOLA PRIMARIA ""NICOLO' TURRISI"" PZZA ORLANDO VITTORIO EMANUELE N.3"
Gennuso Alessandra,9,0,7,MUSUMECI PRESIDENTE SICILIA VERA LIBERTAS RETE DEMOCRATICA UNIONE DI CENTRO,194,"SCUOLA PRIMARIA ""NICOLO' TURRISI"" PZZA ORLANDO VITTORIO EMANUELE N.3"
Giotti Antonella,10,0,7,MUSUMECI PRESIDENTE SICILIA VERA LIBERTAS RETE DEMOCRATICA UNIONE DI CENTRO,194,"SCUOLA PRIMARIA ""NICOLO' TURRISI"" PZZA ORLANDO VITTORIO EMANUELE N.3"
Greco Nicola detto Giovanni,11,1,7,MUSUMECI PRESIDENTE SICILIA VERA LIBERTAS RETE DEMOCRATICA UNIONE DI CENTRO,194,"SCUOLA PRIMARIA ""NICOLO' TURRISI"" PZZA ORLANDO VITTORIO EMANUELE N.3"
"Lo Proto Rosario detto Lo Porto, Proto",12,0,7,MUSUMECI PRESIDENTE SICILIA VERA LIBERTAS RETE DEMOCRATICA UNIONE DI CENTRO,194,"SCUOLA PRIMARIA ""NICOLO' TURRISI"" PZZA ORLANDO VITTORIO EMANUELE N.3"
Mancusa Gianluca,13,0,7,MUSUMECI PRESIDENTE SICILIA VERA LIBERTAS RETE DEMOCRATICA UNIONE DI CENTRO,194,"SCUOLA PRIMARIA ""NICOLO' TURRISI"" PZZA ORLANDO VITTORIO EMANUELE N.3"
Odoroso Flavia,14,0,7,MUSUMECI PRESIDENTE SICILIA VERA LIBERTAS RETE DEMOCRATICA UNIONE DI CENTRO,194,"SCUOLA PRIMARIA ""NICOLO' TURRISI"" PZZA ORLANDO VITTORIO EMANUELE N.3"
Scibilia Federica detta Freddie,15,0,7,MUSUMECI PRESIDENTE SICILIA VERA LIBERTAS RETE DEMOCRATICA UNIONE DI CENTRO,194,"SCUOLA PRIMARIA ""NICOLO' TURRISI"" PZZA ORLANDO VITTORIO EMANUELE N.3"
Trapani Ivan detto Cateno,16,0,7,MUSUMECI PRESIDENTE SICILIA VERA LIBERTAS RETE DEMOCRATICA UNIONE DI CENTRO,194,"SCUOLA PRIMARIA ""NICOLO' TURRISI"" PZZA ORLANDO VITTORIO EMANUELE N.3"
Figuccia Vincenzo,1,0,7,MUSUMECI PRESIDENTE SICILIA VERA LIBERTAS RETE DEMOCRATICA UNIONE DI CENTRO,195,SCUOLA DELL'INFANZIA ZS 10 VIA PALAZZOTTO F.P. E G.B. N. 5
Alongi Pietro,2,0,7,MUSUMECI PRESIDENTE SICILIA VERA LIBERTAS RETE DEMOCRATICA UNIONE DI CENTRO,195,SCUOLA DELL'INFANZIA ZS 10 VIA PALAZZOTTO F.P. E G.B. N. 5
Aulicino Armando,3,0,7,MUSUMECI PRESIDENTE SICILIA VERA LIBERTAS RETE DEMOCRATICA UNIONE DI CENTRO,195,SCUOLA DELL'INFANZIA ZS 10 VIA PALAZZOTTO F.P. E G.B. N. 5
D'Ancona Nicola detto Nico,4,0,7,MUSUMECI PRESIDENTE SICILIA VERA LIBERTAS RETE DEMOCRATICA UNIONE DI CENTRO,195,SCUOLA DELL'INFANZIA ZS 10 VIA PALAZZOTTO F.P. E G.B. N. 5
Di Carlo Salvatore,5,0,7,MUSUMECI PRESIDENTE SICILIA VERA LIBERTAS RETE DEMOCRATICA UNIONE DI CENTRO,195,SCUOLA DELL'INFANZIA ZS 10 VIA PALAZZOTTO F.P. E G.B. N. 5
Di Gaudio Francesca,6,0,7,MUSUMECI PRESIDENTE SICILIA VERA LIBERTAS RETE DEMOCRATICA UNIONE DI CENTRO,195,SCUOLA DELL'INFANZIA ZS 10 VIA PALAZZOTTO F.P. E G.B. N. 5
Flauto Michele,7,0,7,MUSUMECI PRESIDENTE SICILIA VERA LIBERTAS RETE DEMOCRATICA UNIONE DI CENTRO,195,SCUOLA DELL'INFANZIA ZS 10 VIA PALAZZOTTO F.P. E G.B. N. 5
Fontanini Alessandro,8,0,7,MUSUMECI PRESIDENTE SICILIA VERA LIBERTAS RETE DEMOCRATICA UNIONE DI CENTRO,195,SCUOLA DELL'INFANZIA ZS 10 VIA PALAZZOTTO F.P. E G.B. N. 5
Gennuso Alessandra,9,0,7,MUSUMECI PRESIDENTE SICILIA VERA LIBERTAS RETE DEMOCRATICA UNIONE DI CENTRO,195,SCUOLA DELL'INFANZIA ZS 10 VIA PALAZZOTTO F.P. E G.B. N. 5
Giotti Antonella,10,0,7,MUSUMECI PRESIDENTE SICILIA VERA LIBERTAS RETE DEMOCRATICA UNIONE DI CENTRO,195,SCUOLA DELL'INFANZIA ZS 10 VIA PALAZZOTTO F.P. E G.B. N. 5
Greco Nicola detto Giovanni,11,0,7,MUSUMECI PRESIDENTE SICILIA VERA LIBERTAS RETE DEMOCRATICA UNIONE DI CENTRO,195,SCUOLA DELL'INFANZIA ZS 10 VIA PALAZZOTTO F.P. E G.B. N. 5
"Lo Proto Rosario detto Lo Porto, Proto",12,0,7,MUSUMECI PRESIDENTE SICILIA VERA LIBERTAS RETE DEMOCRATICA UNIONE DI CENTRO,195,SCUOLA DELL'INFANZIA ZS 10 VIA PALAZZOTTO F.P. E G.B. N. 5
Mancusa Gianluca,13,0,7,MUSUMECI PRESIDENTE SICILIA VERA LIBERTAS RETE DEMOCRATICA UNIONE DI CENTRO,195,SCUOLA DELL'INFANZIA ZS 10 VIA PALAZZOTTO F.P. E G.B. N. 5
Odoroso Flavia,14,0,7,MUSUMECI PRESIDENTE SICILIA VERA LIBERTAS RETE DEMOCRATICA UNIONE DI CENTRO,195,SCUOLA DELL'INFANZIA ZS 10 VIA PALAZZOTTO F.P. E G.B. N. 5
Scibilia Federica detta Freddie,15,0,7,MUSUMECI PRESIDENTE SICILIA VERA LIBERTAS RETE DEMOCRATICA UNIONE DI CENTRO,195,SCUOLA DELL'INFANZIA ZS 10 VIA PALAZZOTTO F.P. E G.B. N. 5
Trapani Ivan detto Cateno,16,0,7,MUSUMECI PRESIDENTE SICILIA VERA LIBERTAS RETE DEMOCRATICA UNIONE DI CENTRO,195,SCUOLA DELL'INFANZIA ZS 10 VIA PALAZZOTTO F.P. E G.B. N. 5
Figuccia Vincenzo,1,6,7,MUSUMECI PRESIDENTE SICILIA VERA LIBERTAS RETE DEMOCRATICA UNIONE DI CENTRO,196,"SCUOLA PRIMARIA E DELL'INF. ""SALERNO"" VIA SALERNO N.19"
Alongi Pietro,2,3,7,MUSUMECI PRESIDENTE SICILIA VERA LIBERTAS RETE DEMOCRATICA UNIONE DI CENTRO,196,"SCUOLA PRIMARIA E DELL'INF. ""SALERNO"" VIA SALERNO N.19"
Aulicino Armando,3,0,7,MUSUMECI PRESIDENTE SICILIA VERA LIBERTAS RETE DEMOCRATICA UNIONE DI CENTRO,196,"SCUOLA PRIMARIA E DELL'INF. ""SALERNO"" VIA SALERNO N.19"
D'Ancona Nicola detto Nico,4,1,7,MUSUMECI PRESIDENTE SICILIA VERA LIBERTAS RETE DEMOCRATICA UNIONE DI CENTRO,196,"SCUOLA PRIMARIA E DELL'INF. ""SALERNO"" VIA SALERNO N.19"
Di Carlo Salvatore,5,2,7,MUSUMECI PRESIDENTE SICILIA VERA LIBERTAS RETE DEMOCRATICA UNIONE DI CENTRO,196,"SCUOLA PRIMARIA E DELL'INF. ""SALERNO"" VIA SALERNO N.19"
Di Gaudio Francesca,6,2,7,MUSUMECI PRESIDENTE SICILIA VERA LIBERTAS RETE DEMOCRATICA UNIONE DI CENTRO,196,"SCUOLA PRIMARIA E DELL'INF. ""SALERNO"" VIA SALERNO N.19"
Flauto Michele,7,3,7,MUSUMECI PRESIDENTE SICILIA VERA LIBERTAS RETE DEMOCRATICA UNIONE DI CENTRO,196,"SCUOLA PRIMARIA E DELL'INF. ""SALERNO"" VIA SALERNO N.19"
Fontanini Alessandro,8,2,7,MUSUMECI PRESIDENTE SICILIA VERA LIBERTAS RETE DEMOCRATICA UNIONE DI CENTRO,196,"SCUOLA PRIMARIA E DELL'INF. ""SALERNO"" VIA SALERNO N.19"
Gennuso Alessandra,9,4,7,MUSUMECI PRESIDENTE SICILIA VERA LIBERTAS RETE DEMOCRATICA UNIONE DI CENTRO,196,"SCUOLA PRIMARIA E DELL'INF. ""SALERNO"" VIA SALERNO N.19"
