nomeCandidato,numeroCandidato,votiCandidato,numeroLista,nomeLista,numeroSezione,nomeSezione
Aiello Davide,5,0,2,MOVIMENTO 5 STELLE,80,"SCUOLA SECOND. DI I GRADO ""MATTARELLA"" VIA BONAGIA N.14"
Sunseri Luigi,6,0,2,MOVIMENTO 5 STELLE,80,"SCUOLA SECOND. DI I GRADO ""MATTARELLA"" VIA BONAGIA N.14"
Moscarelli Angelo,7,0,2,MOVIMENTO 5 STELLE,80,"SCUOLA SECOND. DI I GRADO ""MATTARELLA"" VIA BONAGIA N.14"
Schembri Lydia Angela,8,0,2,MOVIMENTO 5 STELLE,80,"SCUOLA SECOND. DI I GRADO ""MATTARELLA"" VIA BONAGIA N.14"
Schillaci Roberta,9,0,2,MOVIMENTO 5 STELLE,80,"SCUOLA SECOND. DI I GRADO ""MATTARELLA"" VIA BONAGIA N.14"
Trifirò Carmela,10,0,2,MOVIMENTO 5 STELLE,80,"SCUOLA SECOND. DI I GRADO ""MATTARELLA"" VIA BONAGIA N.14"
Parente Antonio,11,0,2,MOVIMENTO 5 STELLE,80,"SCUOLA SECOND. DI I GRADO ""MATTARELLA"" VIA BONAGIA N.14"
Favuzza Erika,12,0,2,MOVIMENTO 5 STELLE,80,"SCUOLA SECOND. DI I GRADO ""MATTARELLA"" VIA BONAGIA N.14"
"Listì Maman Alì detto Alì, Ali, Listì, Listi, Maman",13,0,2,MOVIMENTO 5 STELLE,80,"SCUOLA SECOND. DI I GRADO ""MATTARELLA"" VIA BONAGIA N.14"
Li Destri Giacomo,14,0,2,MOVIMENTO 5 STELLE,80,"SCUOLA SECOND. DI I GRADO ""MATTARELLA"" VIA BONAGIA N.14"
"Lo Bianco Rosaria detta Rossella, detta Bianco",15,0,2,MOVIMENTO 5 STELLE,80,"SCUOLA SECOND. DI I GRADO ""MATTARELLA"" VIA BONAGIA N.14"
Cimò Gianluca,16,0,2,MOVIMENTO 5 STELLE,80,"SCUOLA SECOND. DI I GRADO ""MATTARELLA"" VIA BONAGIA N.14"
Trizzino Giampiero,1,0,2,MOVIMENTO 5 STELLE,81,"SCUOLA PRIMARIA ""SAN LORENZO"" VIA S.LORENZO N.89"
Siragusa Salvatore detto Siracusa,2,0,2,MOVIMENTO 5 STELLE,81,"SCUOLA PRIMARIA ""SAN LORENZO"" VIA S.LORENZO N.89"
Callea Quarto Giovanni,3,0,2,MOVIMENTO 5 STELLE,81,"SCUOLA PRIMARIA ""SAN LORENZO"" VIA S.LORENZO N.89"
Vilardi Rosa detta Rossella,4,0,2,MOVIMENTO 5 STELLE,81,"SCUOLA PRIMARIA ""SAN LORENZO"" VIA S.LORENZO N.89"
Aiello Davide,5,0,2,MOVIMENTO 5 STELLE,81,"SCUOLA PRIMARIA ""SAN LORENZO"" VIA S.LORENZO N.89"
Sunseri Luigi,6,0,2,MOVIMENTO 5 STELLE,81,"SCUOLA PRIMARIA ""SAN LORENZO"" VIA S.LORENZO N.89"
Moscarelli Angelo,7,0,2,MOVIMENTO 5 STELLE,81,"SCUOLA PRIMARIA ""SAN LORENZO"" VIA S.LORENZO N.89"
Schembri Lydia Angela,8,0,2,MOVIMENTO 5 STELLE,81,"SCUOLA PRIMARIA ""SAN LORENZO"" VIA S.LORENZO N.89"
Schillaci Roberta,9,0,2,MOVIMENTO 5 STELLE,81,"SCUOLA PRIMARIA ""SAN LORENZO"" VIA S.LORENZO N.89"
Trifirò Carmela,10,0,2,MOVIMENTO 5 STELLE,81,"SCUOLA PRIMARIA ""SAN LORENZO"" VIA S.LORENZO N.89"
Parente Antonio,11,0,2,MOVIMENTO 5 STELLE,81,"SCUOLA PRIMARIA ""SAN LORENZO"" VIA S.LORENZO N.89"
Favuzza Erika,12,0,2,MOVIMENTO 5 STELLE,81,"SCUOLA PRIMARIA ""SAN LORENZO"" VIA S.LORENZO N.89"
"Listì Maman Alì detto Alì, Ali, Listì, Listi, Maman",13,0,2,MOVIMENTO 5 STELLE,81,"SCUOLA PRIMARIA ""SAN LORENZO"" VIA S.LORENZO N.89"
Li Destri Giacomo,14,0,2,MOVIMENTO 5 STELLE,81,"SCUOLA PRIMARIA ""SAN LORENZO"" VIA S.LORENZO N.89"
"Lo Bianco Rosaria detta Rossella, detta Bianco",15,0,2,MOVIMENTO 5 STELLE,81,"SCUOLA PRIMARIA ""SAN LORENZO"" VIA S.LORENZO N.89"
Cimò Gianluca,16,0,2,MOVIMENTO 5 STELLE,81,"SCUOLA PRIMARIA ""SAN LORENZO"" VIA S.LORENZO N.89"
Trizzino Giampiero,1,0,2,MOVIMENTO 5 STELLE,82,"SCUOLA ELEMENTARE ""MANCINO"" VIA BELMONTE CHIAVELLI N.111/D"
Siragusa Salvatore detto Siracusa,2,0,2,MOVIMENTO 5 STELLE,82,"SCUOLA ELEMENTARE ""MANCINO"" VIA BELMONTE CHIAVELLI N.111/D"
Callea Quarto Giovanni,3,0,2,MOVIMENTO 5 STELLE,82,"SCUOLA ELEMENTARE ""MANCINO"" VIA BELMONTE CHIAVELLI N.111/D"
Vilardi Rosa detta Rossella,4,0,2,MOVIMENTO 5 STELLE,82,"SCUOLA ELEMENTARE ""MANCINO"" VIA BELMONTE CHIAVELLI N.111/D"
Aiello Davide,5,0,2,MOVIMENTO 5 STELLE,82,"SCUOLA ELEMENTARE ""MANCINO"" VIA BELMONTE CHIAVELLI N.111/D"
Sunseri Luigi,6,0,2,MOVIMENTO 5 STELLE,82,"SCUOLA ELEMENTARE ""MANCINO"" VIA BELMONTE CHIAVELLI N.111/D"
Moscarelli Angelo,7,0,2,MOVIMENTO 5 STELLE,82,"SCUOLA ELEMENTARE ""MANCINO"" VIA BELMONTE CHIAVELLI N.111/D"
Schembri Lydia Angela,8,0,2,MOVIMENTO 5 STELLE,82,"SCUOLA ELEMENTARE ""MANCINO"" VIA BELMONTE CHIAVELLI N.111/D"
Schillaci Roberta,9,0,2,MOVIMENTO 5 STELLE,82,"SCUOLA ELEMENTARE ""MANCINO"" VIA BELMONTE CHIAVELLI N.111/D"
Trifirò Carmela,10,0,2,MOVIMENTO 5 STELLE,82,"SCUOLA ELEMENTARE ""MANCINO"" VIA BELMONTE CHIAVELLI N.111/D"
Parente Antonio,11,0,2,MOVIMENTO 5 STELLE,82,"SCUOLA ELEMENTARE ""MANCINO"" VIA BELMONTE CHIAVELLI N.111/D"
Favuzza Erika,12,0,2,MOVIMENTO 5 STELLE,82,"SCUOLA ELEMENTARE ""MANCINO"" VIA BELMONTE CHIAVELLI N.111/D"
"Listì Maman Alì detto Alì, Ali, Listì, Listi, Maman",13,0,2,MOVIMENTO 5 STELLE,82,"SCUOLA ELEMENTARE ""MANCINO"" VIA BELMONTE CHIAVELLI N.111/D"
Li Destri Giacomo,14,0,2,MOVIMENTO 5 STELLE,82,"SCUOLA ELEMENTARE ""MANCINO"" VIA BELMONTE CHIAVELLI N.111/D"
"Lo Bianco Rosaria detta Rossella, detta Bianco",15,0,2,MOVIMENTO 5 STELLE,82,"SCUOLA ELEMENTARE ""MANCINO"" VIA BELMONTE CHIAVELLI N.111/D"
Cimò Gianluca,16,0,2,MOVIMENTO 5 STELLE,82,"SCUOLA ELEMENTARE ""MANCINO"" VIA BELMONTE CHIAVELLI N.111/D"
Trizzino Giampiero,1,0,2,MOVIMENTO 5 STELLE,83,"SCUOLA PRIMARIA ""VITALI"" VIA INSERRA N.1"
Siragusa Salvatore detto Siracusa,2,0,2,MOVIMENTO 5 STELLE,83,"SCUOLA PRIMARIA ""VITALI"" VIA INSERRA N.1"
Callea Quarto Giovanni,3,0,2,MOVIMENTO 5 STELLE,83,"SCUOLA PRIMARIA ""VITALI"" VIA INSERRA N.1"
Vilardi Rosa detta Rossella,4,0,2,MOVIMENTO 5 STELLE,83,"SCUOLA PRIMARIA ""VITALI"" VIA INSERRA N.1"
Aiello Davide,5,0,2,MOVIMENTO 5 STELLE,83,"SCUOLA PRIMARIA ""VITALI"" VIA INSERRA N.1"
Sunseri Luigi,6,0,2,MOVIMENTO 5 STELLE,83,"SCUOLA PRIMARIA ""VITALI"" VIA INSERRA N.1"
Moscarelli Angelo,7,0,2,MOVIMENTO 5 STELLE,83,"SCUOLA PRIMARIA ""VITALI"" VIA INSERRA N.1"
Schembri Lydia Angela,8,0,2,MOVIMENTO 5 STELLE,83,"SCUOLA PRIMARIA ""VITALI"" VIA INSERRA N.1"
Schillaci Roberta,9,0,2,MOVIMENTO 5 STELLE,83,"SCUOLA PRIMARIA ""VITALI"" VIA INSERRA N.1"
Trifirò Carmela,10,0,2,MOVIMENTO 5 STELLE,83,"SCUOLA PRIMARIA ""VITALI"" VIA INSERRA N.1"
Parente Antonio,11,0,2,MOVIMENTO 5 STELLE,83,"SCUOLA PRIMARIA ""VITALI"" VIA INSERRA N.1"
Favuzza Erika,12,0,2,MOVIMENTO 5 STELLE,83,"SCUOLA PRIMARIA ""VITALI"" VIA INSERRA N.1"
"Listì Maman Alì detto Alì, Ali, Listì, Listi, Maman",13,0,2,MOVIMENTO 5 STELLE,83,"SCUOLA PRIMARIA ""VITALI"" VIA INSERRA N.1"
Li Destri Giacomo,14,0,2,MOVIMENTO 5 STELLE,83,"SCUOLA PRIMARIA ""VITALI"" VIA INSERRA N.1"
"Lo Bianco Rosaria detta Rossella, detta Bianco",15,0,2,MOVIMENTO 5 STELLE,83,"SCUOLA PRIMARIA ""VITALI"" VIA INSERRA N.1"
Cimò Gianluca,16,0,2,MOVIMENTO 5 STELLE,83,"SCUOLA PRIMARIA ""VITALI"" VIA INSERRA N.1"
Trizzino Giampiero,1,9,2,MOVIMENTO 5 STELLE,84,"SCUOLA DELL'INFANZIA ""JACK LONDON"" VIA LONDON JACK N.1/A"
Siragusa Salvatore detto Siracusa,2,3,2,MOVIMENTO 5 STELLE,84,"SCUOLA DELL'INFANZIA ""JACK LONDON"" VIA LONDON JACK N.1/A"
Callea Quarto Giovanni,3,1,2,MOVIMENTO 5 STELLE,84,"SCUOLA DELL'INFANZIA ""JACK LONDON"" VIA LONDON JACK N.1/A"
Vilardi Rosa detta Rossella,4,1,2,MOVIMENTO 5 STELLE,84,"SCUOLA DELL'INFANZIA ""JACK LONDON"" VIA LONDON JACK N.1/A"
Aiello Davide,5,0,2,MOVIMENTO 5 STELLE,84,"SCUOLA DELL'INFANZIA ""JACK LONDON"" VIA LONDON JACK N.1/A"
Sunseri Luigi,6,1,2,MOVIMENTO 5 STELLE,84,"SCUOLA DELL'INFANZIA ""JACK LONDON"" VIA LONDON JACK N.1/A"
Moscarelli Angelo,7,1,2,MOVIMENTO 5 STELLE,84,"SCUOLA DELL'INFANZIA ""JACK LONDON"" VIA LONDON JACK N.1/A"
Schembri Lydia Angela,8,0,2,MOVIMENTO 5 STELLE,84,"SCUOLA DELL'INFANZIA ""JACK LONDON"" VIA LONDON JACK N.1/A"
Schillaci Roberta,9,6,2,MOVIMENTO 5 STELLE,84,"SCUOLA DELL'INFANZIA ""JACK LONDON"" VIA LONDON JACK N.1/A"
Trifirò Carmela,10,8,2,MOVIMENTO 5 STELLE,84,"SCUOLA DELL'INFANZIA ""JACK LONDON"" VIA LONDON JACK N.1/A"
Parente Antonio,11,0,2,MOVIMENTO 5 STELLE,84,"SCUOLA DELL'INFANZIA ""JACK LONDON"" VIA LONDON JACK N.1/A"
Favuzza Erika,12,1,2,MOVIMENTO 5 STELLE,84,"SCUOLA DELL'INFANZIA ""JACK LONDON"" VIA LONDON JACK N.1/A"
"Listì Maman Alì detto Alì, Ali, Listì, Listi, Maman",13,2,2,MOVIMENTO 5 STELLE,84,"SCUOLA DELL'INFANZIA ""JACK LONDON"" VIA LONDON JACK N.1/A"
Li Destri Giacomo,14,2,2,MOVIMENTO 5 STELLE,84,"SCUOLA DELL'INFANZIA ""JACK LONDON"" VIA LONDON JACK N.1/A"
"Lo Bianco Rosaria detta Rossella, detta Bianco",15,0,2,MOVIMENTO 5 STELLE,84,"SCUOLA DELL'INFANZIA ""JACK LONDON"" VIA LONDON JACK N.1/A"
Cimò Gianluca,16,0,2,MOVIMENTO 5 STELLE,84,"SCUOLA DELL'INFANZIA ""JACK LONDON"" VIA LONDON JACK N.1/A"
Trizzino Giampiero,1,0,2,MOVIMENTO 5 STELLE,85,ISTITUTO MAGISTRALE REGINA MARGHERITA PIAZZA CASA PROFESSA N.3/B
Siragusa Salvatore detto Siracusa,2,0,2,MOVIMENTO 5 STELLE,85,ISTITUTO MAGISTRALE REGINA MARGHERITA PIAZZA CASA PROFESSA N.3/B
Callea Quarto Giovanni,3,0,2,MOVIMENTO 5 STELLE,85,ISTITUTO MAGISTRALE REGINA MARGHERITA PIAZZA CASA PROFESSA N.3/B
Vilardi Rosa detta Rossella,4,0,2,MOVIMENTO 5 STELLE,85,ISTITUTO MAGISTRALE REGINA MARGHERITA PIAZZA CASA PROFESSA N.3/B
Aiello Davide,5,0,2,MOVIMENTO 5 STELLE,85,ISTITUTO MAGISTRALE REGINA MARGHERITA PIAZZA CASA PROFESSA N.3/B
Sunseri Luigi,6,0,2,MOVIMENTO 5 STELLE,85,ISTITUTO MAGISTRALE REGINA MARGHERITA PIAZZA CASA PROFESSA N.3/B
Moscarelli Angelo,7,0,2,MOVIMENTO 5 STELLE,85,ISTITUTO MAGISTRALE REGINA MARGHERITA PIAZZA CASA PROFESSA N.3/B
Schembri Lydia Angela,8,0,2,MOVIMENTO 5 STELLE,85,ISTITUTO MAGISTRALE REGINA MARGHERITA PIAZZA CASA PROFESSA N.3/B
Schillaci Roberta,9,0,2,MOVIMENTO 5 STELLE,85,ISTITUTO MAGISTRALE REGINA MARGHERITA PIAZZA CASA PROFESSA N.3/B
Trifirò Carmela,10,0,2,MOVIMENTO 5 STELLE,85,ISTITUTO MAGISTRALE REGINA MARGHERITA PIAZZA CASA PROFESSA N.3/B
Parente Antonio,11,0,2,MOVIMENTO 5 STELLE,85,ISTITUTO MAGISTRALE REGINA MARGHERITA PIAZZA CASA PROFESSA N.3/B
Favuzza Erika,12,0,2,MOVIMENTO 5 STELLE,85,ISTITUTO MAGISTRALE REGINA MARGHERITA PIAZZA CASA PROFESSA N.3/B
"Listì Maman Alì detto Alì, Ali, Listì, Listi, Maman",13,0,2,MOVIMENTO 5 STELLE,85,ISTITUTO MAGISTRALE REGINA MARGHERITA PIAZZA CASA PROFESSA N.3/B
Li Destri Giacomo,14,0,2,MOVIMENTO 5 STELLE,85,ISTITUTO MAGISTRALE REGINA MARGHERITA PIAZZA CASA PROFESSA N.3/B
"Lo Bianco Rosaria detta Rossella, detta Bianco",15,0,2,MOVIMENTO 5 STELLE,85,ISTITUTO MAGISTRALE REGINA MARGHERITA PIAZZA CASA PROFESSA N.3/B
Cimò Gianluca,16,0,2,MOVIMENTO 5 STELLE,85,ISTITUTO MAGISTRALE REGINA MARGHERITA PIAZZA CASA PROFESSA N.3/B
Trizzino Giampiero,1,0,2,MOVIMENTO 5 STELLE,86,"SCUOLA PRIMARIA ""PAULSEN"" P.LE CARPINO FRANCESCO CARD. N.3"
Siragusa Salvatore detto Siracusa,2,0,2,MOVIMENTO 5 STELLE,86,"SCUOLA PRIMARIA ""PAULSEN"" P.LE CARPINO FRANCESCO CARD. N.3"
Callea Quarto Giovanni,3,0,2,MOVIMENTO 5 STELLE,86,"SCUOLA PRIMARIA ""PAULSEN"" P.LE CARPINO FRANCESCO CARD. N.3"
Vilardi Rosa detta Rossella,4,0,2,MOVIMENTO 5 STELLE,86,"SCUOLA PRIMARIA ""PAULSEN"" P.LE CARPINO FRANCESCO CARD. N.3"
Aiello Davide,5,0,2,MOVIMENTO 5 STELLE,86,"SCUOLA PRIMARIA ""PAULSEN"" P.LE CARPINO FRANCESCO CARD. N.3"
Sunseri Luigi,6,0,2,MOVIMENTO 5 STELLE,86,"SCUOLA PRIMARIA ""PAULSEN"" P.LE CARPINO FRANCESCO CARD. N.3"
Moscarelli Angelo,7,0,2,MOVIMENTO 5 STELLE,86,"SCUOLA PRIMARIA ""PAULSEN"" P.LE CARPINO FRANCESCO CARD. N.3"
Schembri Lydia Angela,8,0,2,MOVIMENTO 5 STELLE,86,"SCUOLA PRIMARIA ""PAULSEN"" P.LE CARPINO FRANCESCO CARD. N.3"
Schillaci Roberta,9,0,2,MOVIMENTO 5 STELLE,86,"SCUOLA PRIMARIA ""PAULSEN"" P.LE CARPINO FRANCESCO CARD. N.3"
Trifirò Carmela,10,0,2,MOVIMENTO 5 STELLE,86,"SCUOLA PRIMARIA ""PAULSEN"" P.LE CARPINO FRANCESCO CARD. N.3"
Parente Antonio,11,0,2,MOVIMENTO 5 STELLE,86,"SCUOLA PRIMARIA ""PAULSEN"" P.LE CARPINO FRANCESCO CARD. N.3"
Favuzza Erika,12,0,2,MOVIMENTO 5 STELLE,86,"SCUOLA PRIMARIA ""PAULSEN"" P.LE CARPINO FRANCESCO CARD. N.3"
"Listì Maman Alì detto Alì, Ali, Listì, Listi, Maman",13,0,2,MOVIMENTO 5 STELLE,86,"SCUOLA PRIMARIA ""PAULSEN"" P.LE CARPINO FRANCESCO CARD. N.3"
Li Destri Giacomo,14,0,2,MOVIMENTO 5 STELLE,86,"SCUOLA PRIMARIA ""PAULSEN"" P.LE CARPINO FRANCESCO CARD. N.3"
"Lo Bianco Rosaria detta Rossella, detta Bianco",15,0,2,MOVIMENTO 5 STELLE,86,"SCUOLA PRIMARIA ""PAULSEN"" P.LE CARPINO FRANCESCO CARD. N.3"
Cimò Gianluca,16,0,2,MOVIMENTO 5 STELLE,86,"SCUOLA PRIMARIA ""PAULSEN"" P.LE CARPINO FRANCESCO CARD. N.3"
Trizzino Giampiero,1,0,2,MOVIMENTO 5 STELLE,87,"DIREZIONE DIDATTICA ""DE GASPERI"" PIAZZA GIOVANNI PAOLO II PAPA N.24"
Siragusa Salvatore detto Siracusa,2,0,2,MOVIMENTO 5 STELLE,87,"DIREZIONE DIDATTICA ""DE GASPERI"" PIAZZA GIOVANNI PAOLO II PAPA N.24"
Callea Quarto Giovanni,3,0,2,MOVIMENTO 5 STELLE,87,"DIREZIONE DIDATTICA ""DE GASPERI"" PIAZZA GIOVANNI PAOLO II PAPA N.24"
Vilardi Rosa detta Rossella,4,0,2,MOVIMENTO 5 STELLE,87,"DIREZIONE DIDATTICA ""DE GASPERI"" PIAZZA GIOVANNI PAOLO II PAPA N.24"
Aiello Davide,5,0,2,MOVIMENTO 5 STELLE,87,"DIREZIONE DIDATTICA ""DE GASPERI"" PIAZZA GIOVANNI PAOLO II PAPA N.24"
Sunseri Luigi,6,0,2,MOVIMENTO 5 STELLE,87,"DIREZIONE DIDATTICA ""DE GASPERI"" PIAZZA GIOVANNI PAOLO II PAPA N.24"
Moscarelli Angelo,7,0,2,MOVIMENTO 5 STELLE,87,"DIREZIONE DIDATTICA ""DE GASPERI"" PIAZZA GIOVANNI PAOLO II PAPA N.24"
Schembri Lydia Angela,8,0,2,MOVIMENTO 5 STELLE,87,"DIREZIONE DIDATTICA ""DE GASPERI"" PIAZZA GIOVANNI PAOLO II PAPA N.24"
Schillaci Roberta,9,0,2,MOVIMENTO 5 STELLE,87,"DIREZIONE DIDATTICA ""DE GASPERI"" PIAZZA GIOVANNI PAOLO II PAPA N.24"
Trifirò Carmela,10,0,2,MOVIMENTO 5 STELLE,87,"DIREZIONE DIDATTICA ""DE GASPERI"" PIAZZA GIOVANNI PAOLO II PAPA N.24"
Parente Antonio,11,0,2,MOVIMENTO 5 STELLE,87,"DIREZIONE DIDATTICA ""DE GASPERI"" PIAZZA GIOVANNI PAOLO II PAPA N.24"
Favuzza Erika,12,0,2,MOVIMENTO 5 STELLE,87,"DIREZIONE DIDATTICA ""DE GASPERI"" PIAZZA GIOVANNI PAOLO II PAPA N.24"
"Listì Maman Alì detto Alì, Ali, Listì, Listi, Maman",13,0,2,MOVIMENTO 5 STELLE,87,"DIREZIONE DIDATTICA ""DE GASPERI"" PIAZZA GIOVANNI PAOLO II PAPA N.24"
Li Destri Giacomo,14,0,2,MOVIMENTO 5 STELLE,87,"DIREZIONE DIDATTICA ""DE GASPERI"" PIAZZA GIOVANNI PAOLO II PAPA N.24"
"Lo Bianco Rosaria detta Rossella, detta Bianco",15,0,2,MOVIMENTO 5 STELLE,87,"DIREZIONE DIDATTICA ""DE GASPERI"" PIAZZA GIOVANNI PAOLO II PAPA N.24"
Cimò Gianluca,16,0,2,MOVIMENTO 5 STELLE,87,"DIREZIONE DIDATTICA ""DE GASPERI"" PIAZZA GIOVANNI PAOLO II PAPA N.24"
Trizzino Giampiero,1,0,2,MOVIMENTO 5 STELLE,88,"SCUOLA PRIMARIA ""BRAGAGLIA"" VIA BRAGAGLIA MARINELLA N.23"
Siragusa Salvatore detto Siracusa,2,0,2,MOVIMENTO 5 STELLE,88,"SCUOLA PRIMARIA ""BRAGAGLIA"" VIA BRAGAGLIA MARINELLA N.23"
Callea Quarto Giovanni,3,0,2,MOVIMENTO 5 STELLE,88,"SCUOLA PRIMARIA ""BRAGAGLIA"" VIA BRAGAGLIA MARINELLA N.23"
Vilardi Rosa detta Rossella,4,0,2,MOVIMENTO 5 STELLE,88,"SCUOLA PRIMARIA ""BRAGAGLIA"" VIA BRAGAGLIA MARINELLA N.23"
Aiello Davide,5,0,2,MOVIMENTO 5 STELLE,88,"SCUOLA PRIMARIA ""BRAGAGLIA"" VIA BRAGAGLIA MARINELLA N.23"
Sunseri Luigi,6,0,2,MOVIMENTO 5 STELLE,88,"SCUOLA PRIMARIA ""BRAGAGLIA"" VIA BRAGAGLIA MARINELLA N.23"
Moscarelli Angelo,7,0,2,MOVIMENTO 5 STELLE,88,"SCUOLA PRIMARIA ""BRAGAGLIA"" VIA BRAGAGLIA MARINELLA N.23"
Schembri Lydia Angela,8,0,2,MOVIMENTO 5 STELLE,88,"SCUOLA PRIMARIA ""BRAGAGLIA"" VIA BRAGAGLIA MARINELLA N.23"
Schillaci Roberta,9,0,2,MOVIMENTO 5 STELLE,88,"SCUOLA PRIMARIA ""BRAGAGLIA"" VIA BRAGAGLIA MARINELLA N.23"
Trifirò Carmela,10,0,2,MOVIMENTO 5 STELLE,88,"SCUOLA PRIMARIA ""BRAGAGLIA"" VIA BRAGAGLIA MARINELLA N.23"
Parente Antonio,11,0,2,MOVIMENTO 5 STELLE,88,"SCUOLA PRIMARIA ""BRAGAGLIA"" VIA BRAGAGLIA MARINELLA N.23"
Favuzza Erika,12,0,2,MOVIMENTO 5 STELLE,88,"SCUOLA PRIMARIA ""BRAGAGLIA"" VIA BRAGAGLIA MARINELLA N.23"
"Listì Maman Alì detto Alì, Ali, Listì, Listi, Maman",13,0,2,MOVIMENTO 5 STELLE,88,"SCUOLA PRIMARIA ""BRAGAGLIA"" VIA BRAGAGLIA MARINELLA N.23"
Li Destri Giacomo,14,0,2,MOVIMENTO 5 STELLE,88,"SCUOLA PRIMARIA ""BRAGAGLIA"" VIA BRAGAGLIA MARINELLA N.23"
"Lo Bianco Rosaria detta Rossella, detta Bianco",15,0,2,MOVIMENTO 5 STELLE,88,"SCUOLA PRIMARIA ""BRAGAGLIA"" VIA BRAGAGLIA MARINELLA N.23"
Cimò Gianluca,16,0,2,MOVIMENTO 5 STELLE,88,"SCUOLA PRIMARIA ""BRAGAGLIA"" VIA BRAGAGLIA MARINELLA N.23"
Trizzino Giampiero,1,6,2,MOVIMENTO 5 STELLE,89,"SCUOLA PRIMARIA E DELL'INF. ""NUCCIO"" VIA MONGITORE ANTONINO N.4"
Siragusa Salvatore detto Siracusa,2,3,2,MOVIMENTO 5 STELLE,89,"SCUOLA PRIMARIA E DELL'INF. ""NUCCIO"" VIA MONGITORE ANTONINO N.4"
Callea Quarto Giovanni,3,5,2,MOVIMENTO 5 STELLE,89,"SCUOLA PRIMARIA E DELL'INF. ""NUCCIO"" VIA MONGITORE ANTONINO N.4"
Vilardi Rosa detta Rossella,4,5,2,MOVIMENTO 5 STELLE,89,"SCUOLA PRIMARIA E DELL'INF. ""NUCCIO"" VIA MONGITORE ANTONINO N.4"
Aiello Davide,5,2,2,MOVIMENTO 5 STELLE,89,"SCUOLA PRIMARIA E DELL'INF. ""NUCCIO"" VIA MONGITORE ANTONINO N.4"
Sunseri Luigi,6,2,2,MOVIMENTO 5 STELLE,89,"SCUOLA PRIMARIA E DELL'INF. ""NUCCIO"" VIA MONGITORE ANTONINO N.4"
Moscarelli Angelo,7,0,2,MOVIMENTO 5 STELLE,89,"SCUOLA PRIMARIA E DELL'INF. ""NUCCIO"" VIA MONGITORE ANTONINO N.4"
Schembri Lydia Angela,8,2,2,MOVIMENTO 5 STELLE,89,"SCUOLA PRIMARIA E DELL'INF. ""NUCCIO"" VIA MONGITORE ANTONINO N.4"
Schillaci Roberta,9,1,2,MOVIMENTO 5 STELLE,89,"SCUOLA PRIMARIA E DELL'INF. ""NUCCIO"" VIA MONGITORE ANTONINO N.4"
Trifirò Carmela,10,4,2,MOVIMENTO 5 STELLE,89,"SCUOLA PRIMARIA E DELL'INF. ""NUCCIO"" VIA MONGITORE ANTONINO N.4"
Parente Antonio,11,3,2,MOVIMENTO 5 STELLE,89,"SCUOLA PRIMARIA E DELL'INF. ""NUCCIO"" VIA MONGITORE ANTONINO N.4"
Favuzza Erika,12,4,2,MOVIMENTO 5 STELLE,89,"SCUOLA PRIMARIA E DELL'INF. ""NUCCIO"" VIA MONGITORE ANTONINO N.4"
"Listì Maman Alì detto Alì, Ali, Listì, Listi, Maman",13,0,2,MOVIMENTO 5 STELLE,89,"SCUOLA PRIMARIA E DELL'INF. ""NUCCIO"" VIA MONGITORE ANTONINO N.4"
Li Destri Giacomo,14,0,2,MOVIMENTO 5 STELLE,89,"SCUOLA PRIMARIA E DELL'INF. ""NUCCIO"" VIA MONGITORE ANTONINO N.4"
"Lo Bianco Rosaria detta Rossella, detta Bianco",15,1,2,MOVIMENTO 5 STELLE,89,"SCUOLA PRIMARIA E DELL'INF. ""NUCCIO"" VIA MONGITORE ANTONINO N.4"
Cimò Gianluca,16,0,2,MOVIMENTO 5 STELLE,89,"SCUOLA PRIMARIA E DELL'INF. ""NUCCIO"" VIA MONGITORE ANTONINO N.4"
Trizzino Giampiero,1,0,2,MOVIMENTO 5 STELLE,90,"SCUOLA PRIMARIA ""SALGARI"" VIA PARATORE GIUSEPPE N.34"
Siragusa Salvatore detto Siracusa,2,0,2,MOVIMENTO 5 STELLE,90,"SCUOLA PRIMARIA ""SALGARI"" VIA PARATORE GIUSEPPE N.34"
Callea Quarto Giovanni,3,0,2,MOVIMENTO 5 STELLE,90,"SCUOLA PRIMARIA ""SALGARI"" VIA PARATORE GIUSEPPE N.34"
Vilardi Rosa detta Rossella,4,0,2,MOVIMENTO 5 STELLE,90,"SCUOLA PRIMARIA ""SALGARI"" VIA PARATORE GIUSEPPE N.34"
Aiello Davide,5,0,2,MOVIMENTO 5 STELLE,90,"SCUOLA PRIMARIA ""SALGARI"" VIA PARATORE GIUSEPPE N.34"
Sunseri Luigi,6,0,2,MOVIMENTO 5 STELLE,90,"SCUOLA PRIMARIA ""SALGARI"" VIA PARATORE GIUSEPPE N.34"
Moscarelli Angelo,7,0,2,MOVIMENTO 5 STELLE,90,"SCUOLA PRIMARIA ""SALGARI"" VIA PARATORE GIUSEPPE N.34"
Schembri Lydia Angela,8,0,2,MOVIMENTO 5 STELLE,90,"SCUOLA PRIMARIA ""SALGARI"" VIA PARATORE GIUSEPPE N.34"
Schillaci Roberta,9,0,2,MOVIMENTO 5 STELLE,90,"SCUOLA PRIMARIA ""SALGARI"" VIA PARATORE GIUSEPPE N.34"
Trifirò Carmela,10,0,2,MOVIMENTO 5 STELLE,90,"SCUOLA PRIMARIA ""SALGARI"" VIA PARATORE GIUSEPPE N.34"
