nomeCandidato,numeroCandidato,votiCandidato,numeroLista,nomeLista,numeroSezione,nomeSezione
Calia Antonino detto Antonello,6,0,10,IDEA SICILIA POPOLARI E AUTONOMISTI MUSUMECI PRESIDENTE,183,"SCUOLA PRIMARIA ""RAPISARDI"" VIA CALTANISSETTA N.27"
Carcione Serafina,7,0,10,IDEA SICILIA POPOLARI E AUTONOMISTI MUSUMECI PRESIDENTE,183,"SCUOLA PRIMARIA ""RAPISARDI"" VIA CALTANISSETTA N.27"
Cianciolo Antonino,8,0,10,IDEA SICILIA POPOLARI E AUTONOMISTI MUSUMECI PRESIDENTE,183,"SCUOLA PRIMARIA ""RAPISARDI"" VIA CALTANISSETTA N.27"
"Di Natale Santa detta Sandy, Sendi",9,0,10,IDEA SICILIA POPOLARI E AUTONOMISTI MUSUMECI PRESIDENTE,183,"SCUOLA PRIMARIA ""RAPISARDI"" VIA CALTANISSETTA N.27"
Fricano Gioacchino,10,0,10,IDEA SICILIA POPOLARI E AUTONOMISTI MUSUMECI PRESIDENTE,183,"SCUOLA PRIMARIA ""RAPISARDI"" VIA CALTANISSETTA N.27"
La Mandina Lucia,11,0,10,IDEA SICILIA POPOLARI E AUTONOMISTI MUSUMECI PRESIDENTE,183,"SCUOLA PRIMARIA ""RAPISARDI"" VIA CALTANISSETTA N.27"
Manzella Maurizio,12,0,10,IDEA SICILIA POPOLARI E AUTONOMISTI MUSUMECI PRESIDENTE,183,"SCUOLA PRIMARIA ""RAPISARDI"" VIA CALTANISSETTA N.27"
Meli Giovanni Battista,13,0,10,IDEA SICILIA POPOLARI E AUTONOMISTI MUSUMECI PRESIDENTE,183,"SCUOLA PRIMARIA ""RAPISARDI"" VIA CALTANISSETTA N.27"
Musso Francesco,14,0,10,IDEA SICILIA POPOLARI E AUTONOMISTI MUSUMECI PRESIDENTE,183,"SCUOLA PRIMARIA ""RAPISARDI"" VIA CALTANISSETTA N.27"
Puleo Alessandro,15,0,10,IDEA SICILIA POPOLARI E AUTONOMISTI MUSUMECI PRESIDENTE,183,"SCUOLA PRIMARIA ""RAPISARDI"" VIA CALTANISSETTA N.27"
Tripoli Filippo Maria detto Filippo,16,1,10,IDEA SICILIA POPOLARI E AUTONOMISTI MUSUMECI PRESIDENTE,183,"SCUOLA PRIMARIA ""RAPISARDI"" VIA CALTANISSETTA N.27"
Lagalla Roberto detto La Galla,1,23,10,IDEA SICILIA POPOLARI E AUTONOMISTI MUSUMECI PRESIDENTE,184,"SCUOLA PRIMARIA ""RAPISARDI"" VIA CALTANISSETTA N.27"
"Cordaro Salvatore detto Toto, Totò",2,5,10,IDEA SICILIA POPOLARI E AUTONOMISTI MUSUMECI PRESIDENTE,184,"SCUOLA PRIMARIA ""RAPISARDI"" VIA CALTANISSETTA N.27"
Clemente Roberto Saverio detto Roberto,3,3,10,IDEA SICILIA POPOLARI E AUTONOMISTI MUSUMECI PRESIDENTE,184,"SCUOLA PRIMARIA ""RAPISARDI"" VIA CALTANISSETTA N.27"
Amato Carmela,4,1,10,IDEA SICILIA POPOLARI E AUTONOMISTI MUSUMECI PRESIDENTE,184,"SCUOLA PRIMARIA ""RAPISARDI"" VIA CALTANISSETTA N.27"
Bellotti Simonetta,5,0,10,IDEA SICILIA POPOLARI E AUTONOMISTI MUSUMECI PRESIDENTE,184,"SCUOLA PRIMARIA ""RAPISARDI"" VIA CALTANISSETTA N.27"
Calia Antonino detto Antonello,6,0,10,IDEA SICILIA POPOLARI E AUTONOMISTI MUSUMECI PRESIDENTE,184,"SCUOLA PRIMARIA ""RAPISARDI"" VIA CALTANISSETTA N.27"
Carcione Serafina,7,0,10,IDEA SICILIA POPOLARI E AUTONOMISTI MUSUMECI PRESIDENTE,184,"SCUOLA PRIMARIA ""RAPISARDI"" VIA CALTANISSETTA N.27"
Cianciolo Antonino,8,0,10,IDEA SICILIA POPOLARI E AUTONOMISTI MUSUMECI PRESIDENTE,184,"SCUOLA PRIMARIA ""RAPISARDI"" VIA CALTANISSETTA N.27"
"Di Natale Santa detta Sandy, Sendi",9,0,10,IDEA SICILIA POPOLARI E AUTONOMISTI MUSUMECI PRESIDENTE,184,"SCUOLA PRIMARIA ""RAPISARDI"" VIA CALTANISSETTA N.27"
Fricano Gioacchino,10,0,10,IDEA SICILIA POPOLARI E AUTONOMISTI MUSUMECI PRESIDENTE,184,"SCUOLA PRIMARIA ""RAPISARDI"" VIA CALTANISSETTA N.27"
La Mandina Lucia,11,0,10,IDEA SICILIA POPOLARI E AUTONOMISTI MUSUMECI PRESIDENTE,184,"SCUOLA PRIMARIA ""RAPISARDI"" VIA CALTANISSETTA N.27"
Manzella Maurizio,12,0,10,IDEA SICILIA POPOLARI E AUTONOMISTI MUSUMECI PRESIDENTE,184,"SCUOLA PRIMARIA ""RAPISARDI"" VIA CALTANISSETTA N.27"
Meli Giovanni Battista,13,0,10,IDEA SICILIA POPOLARI E AUTONOMISTI MUSUMECI PRESIDENTE,184,"SCUOLA PRIMARIA ""RAPISARDI"" VIA CALTANISSETTA N.27"
Musso Francesco,14,0,10,IDEA SICILIA POPOLARI E AUTONOMISTI MUSUMECI PRESIDENTE,184,"SCUOLA PRIMARIA ""RAPISARDI"" VIA CALTANISSETTA N.27"
Puleo Alessandro,15,0,10,IDEA SICILIA POPOLARI E AUTONOMISTI MUSUMECI PRESIDENTE,184,"SCUOLA PRIMARIA ""RAPISARDI"" VIA CALTANISSETTA N.27"
Tripoli Filippo Maria detto Filippo,16,6,10,IDEA SICILIA POPOLARI E AUTONOMISTI MUSUMECI PRESIDENTE,184,"SCUOLA PRIMARIA ""RAPISARDI"" VIA CALTANISSETTA N.27"
Lagalla Roberto detto La Galla,1,55,10,IDEA SICILIA POPOLARI E AUTONOMISTI MUSUMECI PRESIDENTE,185,"SCUOLA PRIMARIA ""RAPISARDI"" VIA CALTANISSETTA N.27"
"Cordaro Salvatore detto Toto, Totò",2,7,10,IDEA SICILIA POPOLARI E AUTONOMISTI MUSUMECI PRESIDENTE,185,"SCUOLA PRIMARIA ""RAPISARDI"" VIA CALTANISSETTA N.27"
Clemente Roberto Saverio detto Roberto,3,0,10,IDEA SICILIA POPOLARI E AUTONOMISTI MUSUMECI PRESIDENTE,185,"SCUOLA PRIMARIA ""RAPISARDI"" VIA CALTANISSETTA N.27"
Amato Carmela,4,6,10,IDEA SICILIA POPOLARI E AUTONOMISTI MUSUMECI PRESIDENTE,185,"SCUOLA PRIMARIA ""RAPISARDI"" VIA CALTANISSETTA N.27"
Bellotti Simonetta,5,0,10,IDEA SICILIA POPOLARI E AUTONOMISTI MUSUMECI PRESIDENTE,185,"SCUOLA PRIMARIA ""RAPISARDI"" VIA CALTANISSETTA N.27"
Calia Antonino detto Antonello,6,2,10,IDEA SICILIA POPOLARI E AUTONOMISTI MUSUMECI PRESIDENTE,185,"SCUOLA PRIMARIA ""RAPISARDI"" VIA CALTANISSETTA N.27"
Carcione Serafina,7,0,10,IDEA SICILIA POPOLARI E AUTONOMISTI MUSUMECI PRESIDENTE,185,"SCUOLA PRIMARIA ""RAPISARDI"" VIA CALTANISSETTA N.27"
Cianciolo Antonino,8,1,10,IDEA SICILIA POPOLARI E AUTONOMISTI MUSUMECI PRESIDENTE,185,"SCUOLA PRIMARIA ""RAPISARDI"" VIA CALTANISSETTA N.27"
"Di Natale Santa detta Sandy, Sendi",9,0,10,IDEA SICILIA POPOLARI E AUTONOMISTI MUSUMECI PRESIDENTE,185,"SCUOLA PRIMARIA ""RAPISARDI"" VIA CALTANISSETTA N.27"
Fricano Gioacchino,10,1,10,IDEA SICILIA POPOLARI E AUTONOMISTI MUSUMECI PRESIDENTE,185,"SCUOLA PRIMARIA ""RAPISARDI"" VIA CALTANISSETTA N.27"
La Mandina Lucia,11,0,10,IDEA SICILIA POPOLARI E AUTONOMISTI MUSUMECI PRESIDENTE,185,"SCUOLA PRIMARIA ""RAPISARDI"" VIA CALTANISSETTA N.27"
Manzella Maurizio,12,0,10,IDEA SICILIA POPOLARI E AUTONOMISTI MUSUMECI PRESIDENTE,185,"SCUOLA PRIMARIA ""RAPISARDI"" VIA CALTANISSETTA N.27"
Meli Giovanni Battista,13,0,10,IDEA SICILIA POPOLARI E AUTONOMISTI MUSUMECI PRESIDENTE,185,"SCUOLA PRIMARIA ""RAPISARDI"" VIA CALTANISSETTA N.27"
Musso Francesco,14,0,10,IDEA SICILIA POPOLARI E AUTONOMISTI MUSUMECI PRESIDENTE,185,"SCUOLA PRIMARIA ""RAPISARDI"" VIA CALTANISSETTA N.27"
Puleo Alessandro,15,0,10,IDEA SICILIA POPOLARI E AUTONOMISTI MUSUMECI PRESIDENTE,185,"SCUOLA PRIMARIA ""RAPISARDI"" VIA CALTANISSETTA N.27"
Tripoli Filippo Maria detto Filippo,16,2,10,IDEA SICILIA POPOLARI E AUTONOMISTI MUSUMECI PRESIDENTE,185,"SCUOLA PRIMARIA ""RAPISARDI"" VIA CALTANISSETTA N.27"
Lagalla Roberto detto La Galla,1,3,10,IDEA SICILIA POPOLARI E AUTONOMISTI MUSUMECI PRESIDENTE,186,"SCUOLA PRIMARIA ""OBERDAN"" VIA SPICA PIETRO N.5"
"Cordaro Salvatore detto Toto, Totò",2,3,10,IDEA SICILIA POPOLARI E AUTONOMISTI MUSUMECI PRESIDENTE,186,"SCUOLA PRIMARIA ""OBERDAN"" VIA SPICA PIETRO N.5"
Clemente Roberto Saverio detto Roberto,3,5,10,IDEA SICILIA POPOLARI E AUTONOMISTI MUSUMECI PRESIDENTE,186,"SCUOLA PRIMARIA ""OBERDAN"" VIA SPICA PIETRO N.5"
Amato Carmela,4,0,10,IDEA SICILIA POPOLARI E AUTONOMISTI MUSUMECI PRESIDENTE,186,"SCUOLA PRIMARIA ""OBERDAN"" VIA SPICA PIETRO N.5"
Bellotti Simonetta,5,0,10,IDEA SICILIA POPOLARI E AUTONOMISTI MUSUMECI PRESIDENTE,186,"SCUOLA PRIMARIA ""OBERDAN"" VIA SPICA PIETRO N.5"
Calia Antonino detto Antonello,6,0,10,IDEA SICILIA POPOLARI E AUTONOMISTI MUSUMECI PRESIDENTE,186,"SCUOLA PRIMARIA ""OBERDAN"" VIA SPICA PIETRO N.5"
Carcione Serafina,7,0,10,IDEA SICILIA POPOLARI E AUTONOMISTI MUSUMECI PRESIDENTE,186,"SCUOLA PRIMARIA ""OBERDAN"" VIA SPICA PIETRO N.5"
Cianciolo Antonino,8,0,10,IDEA SICILIA POPOLARI E AUTONOMISTI MUSUMECI PRESIDENTE,186,"SCUOLA PRIMARIA ""OBERDAN"" VIA SPICA PIETRO N.5"
"Di Natale Santa detta Sandy, Sendi",9,0,10,IDEA SICILIA POPOLARI E AUTONOMISTI MUSUMECI PRESIDENTE,186,"SCUOLA PRIMARIA ""OBERDAN"" VIA SPICA PIETRO N.5"
Fricano Gioacchino,10,0,10,IDEA SICILIA POPOLARI E AUTONOMISTI MUSUMECI PRESIDENTE,186,"SCUOLA PRIMARIA ""OBERDAN"" VIA SPICA PIETRO N.5"
La Mandina Lucia,11,0,10,IDEA SICILIA POPOLARI E AUTONOMISTI MUSUMECI PRESIDENTE,186,"SCUOLA PRIMARIA ""OBERDAN"" VIA SPICA PIETRO N.5"
Manzella Maurizio,12,8,10,IDEA SICILIA POPOLARI E AUTONOMISTI MUSUMECI PRESIDENTE,186,"SCUOLA PRIMARIA ""OBERDAN"" VIA SPICA PIETRO N.5"
Meli Giovanni Battista,13,0,10,IDEA SICILIA POPOLARI E AUTONOMISTI MUSUMECI PRESIDENTE,186,"SCUOLA PRIMARIA ""OBERDAN"" VIA SPICA PIETRO N.5"
Musso Francesco,14,0,10,IDEA SICILIA POPOLARI E AUTONOMISTI MUSUMECI PRESIDENTE,186,"SCUOLA PRIMARIA ""OBERDAN"" VIA SPICA PIETRO N.5"
Puleo Alessandro,15,0,10,IDEA SICILIA POPOLARI E AUTONOMISTI MUSUMECI PRESIDENTE,186,"SCUOLA PRIMARIA ""OBERDAN"" VIA SPICA PIETRO N.5"
Tripoli Filippo Maria detto Filippo,16,5,10,IDEA SICILIA POPOLARI E AUTONOMISTI MUSUMECI PRESIDENTE,186,"SCUOLA PRIMARIA ""OBERDAN"" VIA SPICA PIETRO N.5"
Lagalla Roberto detto La Galla,1,18,10,IDEA SICILIA POPOLARI E AUTONOMISTI MUSUMECI PRESIDENTE,187,"SC.SECOND.I GRADO ""DEL FERVORE"" VIA DEL FERVORE N.5"
"Cordaro Salvatore detto Toto, Totò",2,11,10,IDEA SICILIA POPOLARI E AUTONOMISTI MUSUMECI PRESIDENTE,187,"SC.SECOND.I GRADO ""DEL FERVORE"" VIA DEL FERVORE N.5"
Clemente Roberto Saverio detto Roberto,3,0,10,IDEA SICILIA POPOLARI E AUTONOMISTI MUSUMECI PRESIDENTE,187,"SC.SECOND.I GRADO ""DEL FERVORE"" VIA DEL FERVORE N.5"
Amato Carmela,4,0,10,IDEA SICILIA POPOLARI E AUTONOMISTI MUSUMECI PRESIDENTE,187,"SC.SECOND.I GRADO ""DEL FERVORE"" VIA DEL FERVORE N.5"
Bellotti Simonetta,5,0,10,IDEA SICILIA POPOLARI E AUTONOMISTI MUSUMECI PRESIDENTE,187,"SC.SECOND.I GRADO ""DEL FERVORE"" VIA DEL FERVORE N.5"
Calia Antonino detto Antonello,6,0,10,IDEA SICILIA POPOLARI E AUTONOMISTI MUSUMECI PRESIDENTE,187,"SC.SECOND.I GRADO ""DEL FERVORE"" VIA DEL FERVORE N.5"
Carcione Serafina,7,0,10,IDEA SICILIA POPOLARI E AUTONOMISTI MUSUMECI PRESIDENTE,187,"SC.SECOND.I GRADO ""DEL FERVORE"" VIA DEL FERVORE N.5"
Cianciolo Antonino,8,1,10,IDEA SICILIA POPOLARI E AUTONOMISTI MUSUMECI PRESIDENTE,187,"SC.SECOND.I GRADO ""DEL FERVORE"" VIA DEL FERVORE N.5"
"Di Natale Santa detta Sandy, Sendi",9,0,10,IDEA SICILIA POPOLARI E AUTONOMISTI MUSUMECI PRESIDENTE,187,"SC.SECOND.I GRADO ""DEL FERVORE"" VIA DEL FERVORE N.5"
Fricano Gioacchino,10,0,10,IDEA SICILIA POPOLARI E AUTONOMISTI MUSUMECI PRESIDENTE,187,"SC.SECOND.I GRADO ""DEL FERVORE"" VIA DEL FERVORE N.5"
La Mandina Lucia,11,0,10,IDEA SICILIA POPOLARI E AUTONOMISTI MUSUMECI PRESIDENTE,187,"SC.SECOND.I GRADO ""DEL FERVORE"" VIA DEL FERVORE N.5"
Manzella Maurizio,12,2,10,IDEA SICILIA POPOLARI E AUTONOMISTI MUSUMECI PRESIDENTE,187,"SC.SECOND.I GRADO ""DEL FERVORE"" VIA DEL FERVORE N.5"
Meli Giovanni Battista,13,0,10,IDEA SICILIA POPOLARI E AUTONOMISTI MUSUMECI PRESIDENTE,187,"SC.SECOND.I GRADO ""DEL FERVORE"" VIA DEL FERVORE N.5"
Musso Francesco,14,0,10,IDEA SICILIA POPOLARI E AUTONOMISTI MUSUMECI PRESIDENTE,187,"SC.SECOND.I GRADO ""DEL FERVORE"" VIA DEL FERVORE N.5"
Puleo Alessandro,15,0,10,IDEA SICILIA POPOLARI E AUTONOMISTI MUSUMECI PRESIDENTE,187,"SC.SECOND.I GRADO ""DEL FERVORE"" VIA DEL FERVORE N.5"
Tripoli Filippo Maria detto Filippo,16,2,10,IDEA SICILIA POPOLARI E AUTONOMISTI MUSUMECI PRESIDENTE,187,"SC.SECOND.I GRADO ""DEL FERVORE"" VIA DEL FERVORE N.5"
Lagalla Roberto detto La Galla,1,4,10,IDEA SICILIA POPOLARI E AUTONOMISTI MUSUMECI PRESIDENTE,188,"SCUOLA PRIMARIA ""BORGO ULIVIA"" VIA ORTIGIA N.19"
"Cordaro Salvatore detto Toto, Totò",2,0,10,IDEA SICILIA POPOLARI E AUTONOMISTI MUSUMECI PRESIDENTE,188,"SCUOLA PRIMARIA ""BORGO ULIVIA"" VIA ORTIGIA N.19"
Clemente Roberto Saverio detto Roberto,3,5,10,IDEA SICILIA POPOLARI E AUTONOMISTI MUSUMECI PRESIDENTE,188,"SCUOLA PRIMARIA ""BORGO ULIVIA"" VIA ORTIGIA N.19"
Amato Carmela,4,0,10,IDEA SICILIA POPOLARI E AUTONOMISTI MUSUMECI PRESIDENTE,188,"SCUOLA PRIMARIA ""BORGO ULIVIA"" VIA ORTIGIA N.19"
Bellotti Simonetta,5,0,10,IDEA SICILIA POPOLARI E AUTONOMISTI MUSUMECI PRESIDENTE,188,"SCUOLA PRIMARIA ""BORGO ULIVIA"" VIA ORTIGIA N.19"
Calia Antonino detto Antonello,6,0,10,IDEA SICILIA POPOLARI E AUTONOMISTI MUSUMECI PRESIDENTE,188,"SCUOLA PRIMARIA ""BORGO ULIVIA"" VIA ORTIGIA N.19"
Carcione Serafina,7,0,10,IDEA SICILIA POPOLARI E AUTONOMISTI MUSUMECI PRESIDENTE,188,"SCUOLA PRIMARIA ""BORGO ULIVIA"" VIA ORTIGIA N.19"
Cianciolo Antonino,8,0,10,IDEA SICILIA POPOLARI E AUTONOMISTI MUSUMECI PRESIDENTE,188,"SCUOLA PRIMARIA ""BORGO ULIVIA"" VIA ORTIGIA N.19"
"Di Natale Santa detta Sandy, Sendi",9,0,10,IDEA SICILIA POPOLARI E AUTONOMISTI MUSUMECI PRESIDENTE,188,"SCUOLA PRIMARIA ""BORGO ULIVIA"" VIA ORTIGIA N.19"
Fricano Gioacchino,10,0,10,IDEA SICILIA POPOLARI E AUTONOMISTI MUSUMECI PRESIDENTE,188,"SCUOLA PRIMARIA ""BORGO ULIVIA"" VIA ORTIGIA N.19"
La Mandina Lucia,11,0,10,IDEA SICILIA POPOLARI E AUTONOMISTI MUSUMECI PRESIDENTE,188,"SCUOLA PRIMARIA ""BORGO ULIVIA"" VIA ORTIGIA N.19"
Manzella Maurizio,12,0,10,IDEA SICILIA POPOLARI E AUTONOMISTI MUSUMECI PRESIDENTE,188,"SCUOLA PRIMARIA ""BORGO ULIVIA"" VIA ORTIGIA N.19"
Meli Giovanni Battista,13,0,10,IDEA SICILIA POPOLARI E AUTONOMISTI MUSUMECI PRESIDENTE,188,"SCUOLA PRIMARIA ""BORGO ULIVIA"" VIA ORTIGIA N.19"
Musso Francesco,14,0,10,IDEA SICILIA POPOLARI E AUTONOMISTI MUSUMECI PRESIDENTE,188,"SCUOLA PRIMARIA ""BORGO ULIVIA"" VIA ORTIGIA N.19"
Puleo Alessandro,15,0,10,IDEA SICILIA POPOLARI E AUTONOMISTI MUSUMECI PRESIDENTE,188,"SCUOLA PRIMARIA ""BORGO ULIVIA"" VIA ORTIGIA N.19"
Tripoli Filippo Maria detto Filippo,16,2,10,IDEA SICILIA POPOLARI E AUTONOMISTI MUSUMECI PRESIDENTE,188,"SCUOLA PRIMARIA ""BORGO ULIVIA"" VIA ORTIGIA N.19"
Lagalla Roberto detto La Galla,1,3,10,IDEA SICILIA POPOLARI E AUTONOMISTI MUSUMECI PRESIDENTE,189,"SCUOLA PRIMARIA ""BORGO ULIVIA"" VIA ORTIGIA N.19"
"Cordaro Salvatore detto Toto, Totò",2,8,10,IDEA SICILIA POPOLARI E AUTONOMISTI MUSUMECI PRESIDENTE,189,"SCUOLA PRIMARIA ""BORGO ULIVIA"" VIA ORTIGIA N.19"
Clemente Roberto Saverio detto Roberto,3,7,10,IDEA SICILIA POPOLARI E AUTONOMISTI MUSUMECI PRESIDENTE,189,"SCUOLA PRIMARIA ""BORGO ULIVIA"" VIA ORTIGIA N.19"
Amato Carmela,4,0,10,IDEA SICILIA POPOLARI E AUTONOMISTI MUSUMECI PRESIDENTE,189,"SCUOLA PRIMARIA ""BORGO ULIVIA"" VIA ORTIGIA N.19"
Bellotti Simonetta,5,0,10,IDEA SICILIA POPOLARI E AUTONOMISTI MUSUMECI PRESIDENTE,189,"SCUOLA PRIMARIA ""BORGO ULIVIA"" VIA ORTIGIA N.19"
Calia Antonino detto Antonello,6,2,10,IDEA SICILIA POPOLARI E AUTONOMISTI MUSUMECI PRESIDENTE,189,"SCUOLA PRIMARIA ""BORGO ULIVIA"" VIA ORTIGIA N.19"
Carcione Serafina,7,0,10,IDEA SICILIA POPOLARI E AUTONOMISTI MUSUMECI PRESIDENTE,189,"SCUOLA PRIMARIA ""BORGO ULIVIA"" VIA ORTIGIA N.19"
Cianciolo Antonino,8,0,10,IDEA SICILIA POPOLARI E AUTONOMISTI MUSUMECI PRESIDENTE,189,"SCUOLA PRIMARIA ""BORGO ULIVIA"" VIA ORTIGIA N.19"
"Di Natale Santa detta Sandy, Sendi",9,1,10,IDEA SICILIA POPOLARI E AUTONOMISTI MUSUMECI PRESIDENTE,189,"SCUOLA PRIMARIA ""BORGO ULIVIA"" VIA ORTIGIA N.19"
Fricano Gioacchino,10,0,10,IDEA SICILIA POPOLARI E AUTONOMISTI MUSUMECI PRESIDENTE,189,"SCUOLA PRIMARIA ""BORGO ULIVIA"" VIA ORTIGIA N.19"
La Mandina Lucia,11,0,10,IDEA SICILIA POPOLARI E AUTONOMISTI MUSUMECI PRESIDENTE,189,"SCUOLA PRIMARIA ""BORGO ULIVIA"" VIA ORTIGIA N.19"
Manzella Maurizio,12,4,10,IDEA SICILIA POPOLARI E AUTONOMISTI MUSUMECI PRESIDENTE,189,"SCUOLA PRIMARIA ""BORGO ULIVIA"" VIA ORTIGIA N.19"
Meli Giovanni Battista,13,0,10,IDEA SICILIA POPOLARI E AUTONOMISTI MUSUMECI PRESIDENTE,189,"SCUOLA PRIMARIA ""BORGO ULIVIA"" VIA ORTIGIA N.19"
Musso Francesco,14,0,10,IDEA SICILIA POPOLARI E AUTONOMISTI MUSUMECI PRESIDENTE,189,"SCUOLA PRIMARIA ""BORGO ULIVIA"" VIA ORTIGIA N.19"
Puleo Alessandro,15,0,10,IDEA SICILIA POPOLARI E AUTONOMISTI MUSUMECI PRESIDENTE,189,"SCUOLA PRIMARIA ""BORGO ULIVIA"" VIA ORTIGIA N.19"
Tripoli Filippo Maria detto Filippo,16,6,10,IDEA SICILIA POPOLARI E AUTONOMISTI MUSUMECI PRESIDENTE,189,"SCUOLA PRIMARIA ""BORGO ULIVIA"" VIA ORTIGIA N.19"
Lagalla Roberto detto La Galla,1,3,10,IDEA SICILIA POPOLARI E AUTONOMISTI MUSUMECI PRESIDENTE,190,"SCUOLA PRIMARIA ""NUOVO PAGLIARELLI"" VIA VILLANI GIOVANNI N.40"
"Cordaro Salvatore detto Toto, Totò",2,14,10,IDEA SICILIA POPOLARI E AUTONOMISTI MUSUMECI PRESIDENTE,190,"SCUOLA PRIMARIA ""NUOVO PAGLIARELLI"" VIA VILLANI GIOVANNI N.40"
Clemente Roberto Saverio detto Roberto,3,2,10,IDEA SICILIA POPOLARI E AUTONOMISTI MUSUMECI PRESIDENTE,190,"SCUOLA PRIMARIA ""NUOVO PAGLIARELLI"" VIA VILLANI GIOVANNI N.40"
Amato Carmela,4,2,10,IDEA SICILIA POPOLARI E AUTONOMISTI MUSUMECI PRESIDENTE,190,"SCUOLA PRIMARIA ""NUOVO PAGLIARELLI"" VIA VILLANI GIOVANNI N.40"
Bellotti Simonetta,5,0,10,IDEA SICILIA POPOLARI E AUTONOMISTI MUSUMECI PRESIDENTE,190,"SCUOLA PRIMARIA ""NUOVO PAGLIARELLI"" VIA VILLANI GIOVANNI N.40"
Calia Antonino detto Antonello,6,0,10,IDEA SICILIA POPOLARI E AUTONOMISTI MUSUMECI PRESIDENTE,190,"SCUOLA PRIMARIA ""NUOVO PAGLIARELLI"" VIA VILLANI GIOVANNI N.40"
Carcione Serafina,7,0,10,IDEA SICILIA POPOLARI E AUTONOMISTI MUSUMECI PRESIDENTE,190,"SCUOLA PRIMARIA ""NUOVO PAGLIARELLI"" VIA VILLANI GIOVANNI N.40"
Cianciolo Antonino,8,0,10,IDEA SICILIA POPOLARI E AUTONOMISTI MUSUMECI PRESIDENTE,190,"SCUOLA PRIMARIA ""NUOVO PAGLIARELLI"" VIA VILLANI GIOVANNI N.40"
"Di Natale Santa detta Sandy, Sendi",9,0,10,IDEA SICILIA POPOLARI E AUTONOMISTI MUSUMECI PRESIDENTE,190,"SCUOLA PRIMARIA ""NUOVO PAGLIARELLI"" VIA VILLANI GIOVANNI N.40"
Fricano Gioacchino,10,0,10,IDEA SICILIA POPOLARI E AUTONOMISTI MUSUMECI PRESIDENTE,190,"SCUOLA PRIMARIA ""NUOVO PAGLIARELLI"" VIA VILLANI GIOVANNI N.40"
La Mandina Lucia,11,0,10,IDEA SICILIA POPOLARI E AUTONOMISTI MUSUMECI PRESIDENTE,190,"SCUOLA PRIMARIA ""NUOVO PAGLIARELLI"" VIA VILLANI GIOVANNI N.40"
Manzella Maurizio,12,6,10,IDEA SICILIA POPOLARI E AUTONOMISTI MUSUMECI PRESIDENTE,190,"SCUOLA PRIMARIA ""NUOVO PAGLIARELLI"" VIA VILLANI GIOVANNI N.40"
Meli Giovanni Battista,13,0,10,IDEA SICILIA POPOLARI E AUTONOMISTI MUSUMECI PRESIDENTE,190,"SCUOLA PRIMARIA ""NUOVO PAGLIARELLI"" VIA VILLANI GIOVANNI N.40"
Musso Francesco,14,0,10,IDEA SICILIA POPOLARI E AUTONOMISTI MUSUMECI PRESIDENTE,190,"SCUOLA PRIMARIA ""NUOVO PAGLIARELLI"" VIA VILLANI GIOVANNI N.40"
Puleo Alessandro,15,0,10,IDEA SICILIA POPOLARI E AUTONOMISTI MUSUMECI PRESIDENTE,190,"SCUOLA PRIMARIA ""NUOVO PAGLIARELLI"" VIA VILLANI GIOVANNI N.40"
Tripoli Filippo Maria detto Filippo,16,0,10,IDEA SICILIA POPOLARI E AUTONOMISTI MUSUMECI PRESIDENTE,190,"SCUOLA PRIMARIA ""NUOVO PAGLIARELLI"" VIA VILLANI GIOVANNI N.40"
Lagalla Roberto detto La Galla,1,16,10,IDEA SICILIA POPOLARI E AUTONOMISTI MUSUMECI PRESIDENTE,191,"SCUOLA SECOND.I GRADO ""GENTILI"" VIA LO JACONO FRANCESCO N.1"
"Cordaro Salvatore detto Toto, Totò",2,8,10,IDEA SICILIA POPOLARI E AUTONOMISTI MUSUMECI PRESIDENTE,191,"SCUOLA SECOND.I GRADO ""GENTILI"" VIA LO JACONO FRANCESCO N.1"
Clemente Roberto Saverio detto Roberto,3,3,10,IDEA SICILIA POPOLARI E AUTONOMISTI MUSUMECI PRESIDENTE,191,"SCUOLA SECOND.I GRADO ""GENTILI"" VIA LO JACONO FRANCESCO N.1"
Amato Carmela,4,0,10,IDEA SICILIA POPOLARI E AUTONOMISTI MUSUMECI PRESIDENTE,191,"SCUOLA SECOND.I GRADO ""GENTILI"" VIA LO JACONO FRANCESCO N.1"
Bellotti Simonetta,5,0,10,IDEA SICILIA POPOLARI E AUTONOMISTI MUSUMECI PRESIDENTE,191,"SCUOLA SECOND.I GRADO ""GENTILI"" VIA LO JACONO FRANCESCO N.1"
Calia Antonino detto Antonello,6,1,10,IDEA SICILIA POPOLARI E AUTONOMISTI MUSUMECI PRESIDENTE,191,"SCUOLA SECOND.I GRADO ""GENTILI"" VIA LO JACONO FRANCESCO N.1"
Carcione Serafina,7,0,10,IDEA SICILIA POPOLARI E AUTONOMISTI MUSUMECI PRESIDENTE,191,"SCUOLA SECOND.I GRADO ""GENTILI"" VIA LO JACONO FRANCESCO N.1"
Cianciolo Antonino,8,0,10,IDEA SICILIA POPOLARI E AUTONOMISTI MUSUMECI PRESIDENTE,191,"SCUOLA SECOND.I GRADO ""GENTILI"" VIA LO JACONO FRANCESCO N.1"
