nomeCandidato,numeroCandidato,votiCandidato,numeroLista,nomeLista,numeroSezione,nomeSezione
Genova Agostino,10,0,3,FRATELLI D'ITALIA AN ALLEANZA PER LA SICILIA NOI CON SALVINI MUSUMECI PRESIDENTE,170,"SCUOLA SECOND. DI I GRADO ""PIAZZI"" VIA RUTELLI MARIO N.50"
Guzzo Mariano,11,0,3,FRATELLI D'ITALIA AN ALLEANZA PER LA SICILIA NOI CON SALVINI MUSUMECI PRESIDENTE,170,"SCUOLA SECOND. DI I GRADO ""PIAZZI"" VIA RUTELLI MARIO N.50"
Incarbona Andreina,12,0,3,FRATELLI D'ITALIA AN ALLEANZA PER LA SICILIA NOI CON SALVINI MUSUMECI PRESIDENTE,170,"SCUOLA SECOND. DI I GRADO ""PIAZZI"" VIA RUTELLI MARIO N.50"
Lombardo Daniela,13,0,3,FRATELLI D'ITALIA AN ALLEANZA PER LA SICILIA NOI CON SALVINI MUSUMECI PRESIDENTE,170,"SCUOLA SECOND. DI I GRADO ""PIAZZI"" VIA RUTELLI MARIO N.50"
Longo Salvatore detto Toti,14,0,3,FRATELLI D'ITALIA AN ALLEANZA PER LA SICILIA NOI CON SALVINI MUSUMECI PRESIDENTE,170,"SCUOLA SECOND. DI I GRADO ""PIAZZI"" VIA RUTELLI MARIO N.50"
"Rizzotto Antonino detto Tony, Rizzuto",15,0,3,FRATELLI D'ITALIA AN ALLEANZA PER LA SICILIA NOI CON SALVINI MUSUMECI PRESIDENTE,170,"SCUOLA SECOND. DI I GRADO ""PIAZZI"" VIA RUTELLI MARIO N.50"
Torre Angelo,16,0,3,FRATELLI D'ITALIA AN ALLEANZA PER LA SICILIA NOI CON SALVINI MUSUMECI PRESIDENTE,170,"SCUOLA SECOND. DI I GRADO ""PIAZZI"" VIA RUTELLI MARIO N.50"
Alessi Giuseppe,1,0,3,FRATELLI D'ITALIA AN ALLEANZA PER LA SICILIA NOI CON SALVINI MUSUMECI PRESIDENTE,171,"SCUOLA SECOND.I GRADO ""GENTILI"" VIA LO JACONO FRANCESCO N.1"
Briganò Vincenzo detto Enzo,2,0,3,FRATELLI D'ITALIA AN ALLEANZA PER LA SICILIA NOI CON SALVINI MUSUMECI PRESIDENTE,171,"SCUOLA SECOND.I GRADO ""GENTILI"" VIA LO JACONO FRANCESCO N.1"
Briguglio Marco detto Briguglia,3,0,3,FRATELLI D'ITALIA AN ALLEANZA PER LA SICILIA NOI CON SALVINI MUSUMECI PRESIDENTE,171,"SCUOLA SECOND.I GRADO ""GENTILI"" VIA LO JACONO FRANCESCO N.1"
Cancemi Anna,4,0,3,FRATELLI D'ITALIA AN ALLEANZA PER LA SICILIA NOI CON SALVINI MUSUMECI PRESIDENTE,171,"SCUOLA SECOND.I GRADO ""GENTILI"" VIA LO JACONO FRANCESCO N.1"
Caputo Mario detto Salvino,5,0,3,FRATELLI D'ITALIA AN ALLEANZA PER LA SICILIA NOI CON SALVINI MUSUMECI PRESIDENTE,171,"SCUOLA SECOND.I GRADO ""GENTILI"" VIA LO JACONO FRANCESCO N.1"
"Caravella Caterina detta Katia, Catia",6,0,3,FRATELLI D'ITALIA AN ALLEANZA PER LA SICILIA NOI CON SALVINI MUSUMECI PRESIDENTE,171,"SCUOLA SECOND.I GRADO ""GENTILI"" VIA LO JACONO FRANCESCO N.1"
Di Blasi Giuseppe,7,0,3,FRATELLI D'ITALIA AN ALLEANZA PER LA SICILIA NOI CON SALVINI MUSUMECI PRESIDENTE,171,"SCUOLA SECOND.I GRADO ""GENTILI"" VIA LO JACONO FRANCESCO N.1"
"Falzone Alissone Fanny detta Falzone, Alissone",8,0,3,FRATELLI D'ITALIA AN ALLEANZA PER LA SICILIA NOI CON SALVINI MUSUMECI PRESIDENTE,171,"SCUOLA SECOND.I GRADO ""GENTILI"" VIA LO JACONO FRANCESCO N.1"
Fricano Calogero,9,0,3,FRATELLI D'ITALIA AN ALLEANZA PER LA SICILIA NOI CON SALVINI MUSUMECI PRESIDENTE,171,"SCUOLA SECOND.I GRADO ""GENTILI"" VIA LO JACONO FRANCESCO N.1"
Genova Agostino,10,0,3,FRATELLI D'ITALIA AN ALLEANZA PER LA SICILIA NOI CON SALVINI MUSUMECI PRESIDENTE,171,"SCUOLA SECOND.I GRADO ""GENTILI"" VIA LO JACONO FRANCESCO N.1"
Guzzo Mariano,11,0,3,FRATELLI D'ITALIA AN ALLEANZA PER LA SICILIA NOI CON SALVINI MUSUMECI PRESIDENTE,171,"SCUOLA SECOND.I GRADO ""GENTILI"" VIA LO JACONO FRANCESCO N.1"
Incarbona Andreina,12,0,3,FRATELLI D'ITALIA AN ALLEANZA PER LA SICILIA NOI CON SALVINI MUSUMECI PRESIDENTE,171,"SCUOLA SECOND.I GRADO ""GENTILI"" VIA LO JACONO FRANCESCO N.1"
Lombardo Daniela,13,0,3,FRATELLI D'ITALIA AN ALLEANZA PER LA SICILIA NOI CON SALVINI MUSUMECI PRESIDENTE,171,"SCUOLA SECOND.I GRADO ""GENTILI"" VIA LO JACONO FRANCESCO N.1"
Longo Salvatore detto Toti,14,0,3,FRATELLI D'ITALIA AN ALLEANZA PER LA SICILIA NOI CON SALVINI MUSUMECI PRESIDENTE,171,"SCUOLA SECOND.I GRADO ""GENTILI"" VIA LO JACONO FRANCESCO N.1"
"Rizzotto Antonino detto Tony, Rizzuto",15,0,3,FRATELLI D'ITALIA AN ALLEANZA PER LA SICILIA NOI CON SALVINI MUSUMECI PRESIDENTE,171,"SCUOLA SECOND.I GRADO ""GENTILI"" VIA LO JACONO FRANCESCO N.1"
Torre Angelo,16,0,3,FRATELLI D'ITALIA AN ALLEANZA PER LA SICILIA NOI CON SALVINI MUSUMECI PRESIDENTE,171,"SCUOLA SECOND.I GRADO ""GENTILI"" VIA LO JACONO FRANCESCO N.1"
Alessi Giuseppe,1,0,3,FRATELLI D'ITALIA AN ALLEANZA PER LA SICILIA NOI CON SALVINI MUSUMECI PRESIDENTE,172,"SCUOLA SECOND. DI I GRADO ""PIAZZI"" VIA RUTELLI MARIO N.50"
Briganò Vincenzo detto Enzo,2,0,3,FRATELLI D'ITALIA AN ALLEANZA PER LA SICILIA NOI CON SALVINI MUSUMECI PRESIDENTE,172,"SCUOLA SECOND. DI I GRADO ""PIAZZI"" VIA RUTELLI MARIO N.50"
Briguglio Marco detto Briguglia,3,0,3,FRATELLI D'ITALIA AN ALLEANZA PER LA SICILIA NOI CON SALVINI MUSUMECI PRESIDENTE,172,"SCUOLA SECOND. DI I GRADO ""PIAZZI"" VIA RUTELLI MARIO N.50"
Cancemi Anna,4,0,3,FRATELLI D'ITALIA AN ALLEANZA PER LA SICILIA NOI CON SALVINI MUSUMECI PRESIDENTE,172,"SCUOLA SECOND. DI I GRADO ""PIAZZI"" VIA RUTELLI MARIO N.50"
Caputo Mario detto Salvino,5,0,3,FRATELLI D'ITALIA AN ALLEANZA PER LA SICILIA NOI CON SALVINI MUSUMECI PRESIDENTE,172,"SCUOLA SECOND. DI I GRADO ""PIAZZI"" VIA RUTELLI MARIO N.50"
"Caravella Caterina detta Katia, Catia",6,0,3,FRATELLI D'ITALIA AN ALLEANZA PER LA SICILIA NOI CON SALVINI MUSUMECI PRESIDENTE,172,"SCUOLA SECOND. DI I GRADO ""PIAZZI"" VIA RUTELLI MARIO N.50"
Di Blasi Giuseppe,7,0,3,FRATELLI D'ITALIA AN ALLEANZA PER LA SICILIA NOI CON SALVINI MUSUMECI PRESIDENTE,172,"SCUOLA SECOND. DI I GRADO ""PIAZZI"" VIA RUTELLI MARIO N.50"
"Falzone Alissone Fanny detta Falzone, Alissone",8,0,3,FRATELLI D'ITALIA AN ALLEANZA PER LA SICILIA NOI CON SALVINI MUSUMECI PRESIDENTE,172,"SCUOLA SECOND. DI I GRADO ""PIAZZI"" VIA RUTELLI MARIO N.50"
Fricano Calogero,9,0,3,FRATELLI D'ITALIA AN ALLEANZA PER LA SICILIA NOI CON SALVINI MUSUMECI PRESIDENTE,172,"SCUOLA SECOND. DI I GRADO ""PIAZZI"" VIA RUTELLI MARIO N.50"
Genova Agostino,10,0,3,FRATELLI D'ITALIA AN ALLEANZA PER LA SICILIA NOI CON SALVINI MUSUMECI PRESIDENTE,172,"SCUOLA SECOND. DI I GRADO ""PIAZZI"" VIA RUTELLI MARIO N.50"
Guzzo Mariano,11,0,3,FRATELLI D'ITALIA AN ALLEANZA PER LA SICILIA NOI CON SALVINI MUSUMECI PRESIDENTE,172,"SCUOLA SECOND. DI I GRADO ""PIAZZI"" VIA RUTELLI MARIO N.50"
Incarbona Andreina,12,0,3,FRATELLI D'ITALIA AN ALLEANZA PER LA SICILIA NOI CON SALVINI MUSUMECI PRESIDENTE,172,"SCUOLA SECOND. DI I GRADO ""PIAZZI"" VIA RUTELLI MARIO N.50"
Lombardo Daniela,13,0,3,FRATELLI D'ITALIA AN ALLEANZA PER LA SICILIA NOI CON SALVINI MUSUMECI PRESIDENTE,172,"SCUOLA SECOND. DI I GRADO ""PIAZZI"" VIA RUTELLI MARIO N.50"
Longo Salvatore detto Toti,14,0,3,FRATELLI D'ITALIA AN ALLEANZA PER LA SICILIA NOI CON SALVINI MUSUMECI PRESIDENTE,172,"SCUOLA SECOND. DI I GRADO ""PIAZZI"" VIA RUTELLI MARIO N.50"
"Rizzotto Antonino detto Tony, Rizzuto",15,0,3,FRATELLI D'ITALIA AN ALLEANZA PER LA SICILIA NOI CON SALVINI MUSUMECI PRESIDENTE,172,"SCUOLA SECOND. DI I GRADO ""PIAZZI"" VIA RUTELLI MARIO N.50"
Torre Angelo,16,0,3,FRATELLI D'ITALIA AN ALLEANZA PER LA SICILIA NOI CON SALVINI MUSUMECI PRESIDENTE,172,"SCUOLA SECOND. DI I GRADO ""PIAZZI"" VIA RUTELLI MARIO N.50"
Alessi Giuseppe,1,0,3,FRATELLI D'ITALIA AN ALLEANZA PER LA SICILIA NOI CON SALVINI MUSUMECI PRESIDENTE,173,"SCUOLA SECOND.I GRADO ""GENTILI"" VIA LO JACONO FRANCESCO N.1"
Briganò Vincenzo detto Enzo,2,0,3,FRATELLI D'ITALIA AN ALLEANZA PER LA SICILIA NOI CON SALVINI MUSUMECI PRESIDENTE,173,"SCUOLA SECOND.I GRADO ""GENTILI"" VIA LO JACONO FRANCESCO N.1"
Briguglio Marco detto Briguglia,3,0,3,FRATELLI D'ITALIA AN ALLEANZA PER LA SICILIA NOI CON SALVINI MUSUMECI PRESIDENTE,173,"SCUOLA SECOND.I GRADO ""GENTILI"" VIA LO JACONO FRANCESCO N.1"
Cancemi Anna,4,0,3,FRATELLI D'ITALIA AN ALLEANZA PER LA SICILIA NOI CON SALVINI MUSUMECI PRESIDENTE,173,"SCUOLA SECOND.I GRADO ""GENTILI"" VIA LO JACONO FRANCESCO N.1"
Caputo Mario detto Salvino,5,0,3,FRATELLI D'ITALIA AN ALLEANZA PER LA SICILIA NOI CON SALVINI MUSUMECI PRESIDENTE,173,"SCUOLA SECOND.I GRADO ""GENTILI"" VIA LO JACONO FRANCESCO N.1"
"Caravella Caterina detta Katia, Catia",6,0,3,FRATELLI D'ITALIA AN ALLEANZA PER LA SICILIA NOI CON SALVINI MUSUMECI PRESIDENTE,173,"SCUOLA SECOND.I GRADO ""GENTILI"" VIA LO JACONO FRANCESCO N.1"
Di Blasi Giuseppe,7,0,3,FRATELLI D'ITALIA AN ALLEANZA PER LA SICILIA NOI CON SALVINI MUSUMECI PRESIDENTE,173,"SCUOLA SECOND.I GRADO ""GENTILI"" VIA LO JACONO FRANCESCO N.1"
"Falzone Alissone Fanny detta Falzone, Alissone",8,0,3,FRATELLI D'ITALIA AN ALLEANZA PER LA SICILIA NOI CON SALVINI MUSUMECI PRESIDENTE,173,"SCUOLA SECOND.I GRADO ""GENTILI"" VIA LO JACONO FRANCESCO N.1"
Fricano Calogero,9,0,3,FRATELLI D'ITALIA AN ALLEANZA PER LA SICILIA NOI CON SALVINI MUSUMECI PRESIDENTE,173,"SCUOLA SECOND.I GRADO ""GENTILI"" VIA LO JACONO FRANCESCO N.1"
Genova Agostino,10,0,3,FRATELLI D'ITALIA AN ALLEANZA PER LA SICILIA NOI CON SALVINI MUSUMECI PRESIDENTE,173,"SCUOLA SECOND.I GRADO ""GENTILI"" VIA LO JACONO FRANCESCO N.1"
Guzzo Mariano,11,0,3,FRATELLI D'ITALIA AN ALLEANZA PER LA SICILIA NOI CON SALVINI MUSUMECI PRESIDENTE,173,"SCUOLA SECOND.I GRADO ""GENTILI"" VIA LO JACONO FRANCESCO N.1"
Incarbona Andreina,12,0,3,FRATELLI D'ITALIA AN ALLEANZA PER LA SICILIA NOI CON SALVINI MUSUMECI PRESIDENTE,173,"SCUOLA SECOND.I GRADO ""GENTILI"" VIA LO JACONO FRANCESCO N.1"
Lombardo Daniela,13,0,3,FRATELLI D'ITALIA AN ALLEANZA PER LA SICILIA NOI CON SALVINI MUSUMECI PRESIDENTE,173,"SCUOLA SECOND.I GRADO ""GENTILI"" VIA LO JACONO FRANCESCO N.1"
Longo Salvatore detto Toti,14,0,3,FRATELLI D'ITALIA AN ALLEANZA PER LA SICILIA NOI CON SALVINI MUSUMECI PRESIDENTE,173,"SCUOLA SECOND.I GRADO ""GENTILI"" VIA LO JACONO FRANCESCO N.1"
"Rizzotto Antonino detto Tony, Rizzuto",15,0,3,FRATELLI D'ITALIA AN ALLEANZA PER LA SICILIA NOI CON SALVINI MUSUMECI PRESIDENTE,173,"SCUOLA SECOND.I GRADO ""GENTILI"" VIA LO JACONO FRANCESCO N.1"
Torre Angelo,16,0,3,FRATELLI D'ITALIA AN ALLEANZA PER LA SICILIA NOI CON SALVINI MUSUMECI PRESIDENTE,173,"SCUOLA SECOND.I GRADO ""GENTILI"" VIA LO JACONO FRANCESCO N.1"
Alessi Giuseppe,1,0,3,FRATELLI D'ITALIA AN ALLEANZA PER LA SICILIA NOI CON SALVINI MUSUMECI PRESIDENTE,174,"SCUOLA PRIMARIA ""BORSELLINO"" VIA GIOTTO N.41"
Briganò Vincenzo detto Enzo,2,0,3,FRATELLI D'ITALIA AN ALLEANZA PER LA SICILIA NOI CON SALVINI MUSUMECI PRESIDENTE,174,"SCUOLA PRIMARIA ""BORSELLINO"" VIA GIOTTO N.41"
Briguglio Marco detto Briguglia,3,0,3,FRATELLI D'ITALIA AN ALLEANZA PER LA SICILIA NOI CON SALVINI MUSUMECI PRESIDENTE,174,"SCUOLA PRIMARIA ""BORSELLINO"" VIA GIOTTO N.41"
Cancemi Anna,4,0,3,FRATELLI D'ITALIA AN ALLEANZA PER LA SICILIA NOI CON SALVINI MUSUMECI PRESIDENTE,174,"SCUOLA PRIMARIA ""BORSELLINO"" VIA GIOTTO N.41"
Caputo Mario detto Salvino,5,0,3,FRATELLI D'ITALIA AN ALLEANZA PER LA SICILIA NOI CON SALVINI MUSUMECI PRESIDENTE,174,"SCUOLA PRIMARIA ""BORSELLINO"" VIA GIOTTO N.41"
"Caravella Caterina detta Katia, Catia",6,0,3,FRATELLI D'ITALIA AN ALLEANZA PER LA SICILIA NOI CON SALVINI MUSUMECI PRESIDENTE,174,"SCUOLA PRIMARIA ""BORSELLINO"" VIA GIOTTO N.41"
Di Blasi Giuseppe,7,0,3,FRATELLI D'ITALIA AN ALLEANZA PER LA SICILIA NOI CON SALVINI MUSUMECI PRESIDENTE,174,"SCUOLA PRIMARIA ""BORSELLINO"" VIA GIOTTO N.41"
"Falzone Alissone Fanny detta Falzone, Alissone",8,0,3,FRATELLI D'ITALIA AN ALLEANZA PER LA SICILIA NOI CON SALVINI MUSUMECI PRESIDENTE,174,"SCUOLA PRIMARIA ""BORSELLINO"" VIA GIOTTO N.41"
Fricano Calogero,9,0,3,FRATELLI D'ITALIA AN ALLEANZA PER LA SICILIA NOI CON SALVINI MUSUMECI PRESIDENTE,174,"SCUOLA PRIMARIA ""BORSELLINO"" VIA GIOTTO N.41"
Genova Agostino,10,0,3,FRATELLI D'ITALIA AN ALLEANZA PER LA SICILIA NOI CON SALVINI MUSUMECI PRESIDENTE,174,"SCUOLA PRIMARIA ""BORSELLINO"" VIA GIOTTO N.41"
Guzzo Mariano,11,0,3,FRATELLI D'ITALIA AN ALLEANZA PER LA SICILIA NOI CON SALVINI MUSUMECI PRESIDENTE,174,"SCUOLA PRIMARIA ""BORSELLINO"" VIA GIOTTO N.41"
Incarbona Andreina,12,0,3,FRATELLI D'ITALIA AN ALLEANZA PER LA SICILIA NOI CON SALVINI MUSUMECI PRESIDENTE,174,"SCUOLA PRIMARIA ""BORSELLINO"" VIA GIOTTO N.41"
Lombardo Daniela,13,0,3,FRATELLI D'ITALIA AN ALLEANZA PER LA SICILIA NOI CON SALVINI MUSUMECI PRESIDENTE,174,"SCUOLA PRIMARIA ""BORSELLINO"" VIA GIOTTO N.41"
Longo Salvatore detto Toti,14,0,3,FRATELLI D'ITALIA AN ALLEANZA PER LA SICILIA NOI CON SALVINI MUSUMECI PRESIDENTE,174,"SCUOLA PRIMARIA ""BORSELLINO"" VIA GIOTTO N.41"
"Rizzotto Antonino detto Tony, Rizzuto",15,0,3,FRATELLI D'ITALIA AN ALLEANZA PER LA SICILIA NOI CON SALVINI MUSUMECI PRESIDENTE,174,"SCUOLA PRIMARIA ""BORSELLINO"" VIA GIOTTO N.41"
Torre Angelo,16,0,3,FRATELLI D'ITALIA AN ALLEANZA PER LA SICILIA NOI CON SALVINI MUSUMECI PRESIDENTE,174,"SCUOLA PRIMARIA ""BORSELLINO"" VIA GIOTTO N.41"
Alessi Giuseppe,1,0,3,FRATELLI D'ITALIA AN ALLEANZA PER LA SICILIA NOI CON SALVINI MUSUMECI PRESIDENTE,175,"SCUOLA PRIMARIA ""G. COSTA"" VIA UGHETTI GIOVANBATTISTA N.27"
Briganò Vincenzo detto Enzo,2,0,3,FRATELLI D'ITALIA AN ALLEANZA PER LA SICILIA NOI CON SALVINI MUSUMECI PRESIDENTE,175,"SCUOLA PRIMARIA ""G. COSTA"" VIA UGHETTI GIOVANBATTISTA N.27"
Briguglio Marco detto Briguglia,3,0,3,FRATELLI D'ITALIA AN ALLEANZA PER LA SICILIA NOI CON SALVINI MUSUMECI PRESIDENTE,175,"SCUOLA PRIMARIA ""G. COSTA"" VIA UGHETTI GIOVANBATTISTA N.27"
Cancemi Anna,4,0,3,FRATELLI D'ITALIA AN ALLEANZA PER LA SICILIA NOI CON SALVINI MUSUMECI PRESIDENTE,175,"SCUOLA PRIMARIA ""G. COSTA"" VIA UGHETTI GIOVANBATTISTA N.27"
Caputo Mario detto Salvino,5,0,3,FRATELLI D'ITALIA AN ALLEANZA PER LA SICILIA NOI CON SALVINI MUSUMECI PRESIDENTE,175,"SCUOLA PRIMARIA ""G. COSTA"" VIA UGHETTI GIOVANBATTISTA N.27"
"Caravella Caterina detta Katia, Catia",6,0,3,FRATELLI D'ITALIA AN ALLEANZA PER LA SICILIA NOI CON SALVINI MUSUMECI PRESIDENTE,175,"SCUOLA PRIMARIA ""G. COSTA"" VIA UGHETTI GIOVANBATTISTA N.27"
Di Blasi Giuseppe,7,0,3,FRATELLI D'ITALIA AN ALLEANZA PER LA SICILIA NOI CON SALVINI MUSUMECI PRESIDENTE,175,"SCUOLA PRIMARIA ""G. COSTA"" VIA UGHETTI GIOVANBATTISTA N.27"
"Falzone Alissone Fanny detta Falzone, Alissone",8,0,3,FRATELLI D'ITALIA AN ALLEANZA PER LA SICILIA NOI CON SALVINI MUSUMECI PRESIDENTE,175,"SCUOLA PRIMARIA ""G. COSTA"" VIA UGHETTI GIOVANBATTISTA N.27"
Fricano Calogero,9,0,3,FRATELLI D'ITALIA AN ALLEANZA PER LA SICILIA NOI CON SALVINI MUSUMECI PRESIDENTE,175,"SCUOLA PRIMARIA ""G. COSTA"" VIA UGHETTI GIOVANBATTISTA N.27"
Genova Agostino,10,0,3,FRATELLI D'ITALIA AN ALLEANZA PER LA SICILIA NOI CON SALVINI MUSUMECI PRESIDENTE,175,"SCUOLA PRIMARIA ""G. COSTA"" VIA UGHETTI GIOVANBATTISTA N.27"
Guzzo Mariano,11,0,3,FRATELLI D'ITALIA AN ALLEANZA PER LA SICILIA NOI CON SALVINI MUSUMECI PRESIDENTE,175,"SCUOLA PRIMARIA ""G. COSTA"" VIA UGHETTI GIOVANBATTISTA N.27"
Incarbona Andreina,12,0,3,FRATELLI D'ITALIA AN ALLEANZA PER LA SICILIA NOI CON SALVINI MUSUMECI PRESIDENTE,175,"SCUOLA PRIMARIA ""G. COSTA"" VIA UGHETTI GIOVANBATTISTA N.27"
Lombardo Daniela,13,0,3,FRATELLI D'ITALIA AN ALLEANZA PER LA SICILIA NOI CON SALVINI MUSUMECI PRESIDENTE,175,"SCUOLA PRIMARIA ""G. COSTA"" VIA UGHETTI GIOVANBATTISTA N.27"
Longo Salvatore detto Toti,14,0,3,FRATELLI D'ITALIA AN ALLEANZA PER LA SICILIA NOI CON SALVINI MUSUMECI PRESIDENTE,175,"SCUOLA PRIMARIA ""G. COSTA"" VIA UGHETTI GIOVANBATTISTA N.27"
"Rizzotto Antonino detto Tony, Rizzuto",15,0,3,FRATELLI D'ITALIA AN ALLEANZA PER LA SICILIA NOI CON SALVINI MUSUMECI PRESIDENTE,175,"SCUOLA PRIMARIA ""G. COSTA"" VIA UGHETTI GIOVANBATTISTA N.27"
Torre Angelo,16,0,3,FRATELLI D'ITALIA AN ALLEANZA PER LA SICILIA NOI CON SALVINI MUSUMECI PRESIDENTE,175,"SCUOLA PRIMARIA ""G. COSTA"" VIA UGHETTI GIOVANBATTISTA N.27"
Alessi Giuseppe,1,0,3,FRATELLI D'ITALIA AN ALLEANZA PER LA SICILIA NOI CON SALVINI MUSUMECI PRESIDENTE,176,"SCUOLA PRIMARIA ""ALMEJDA - PITRE'"" VIA DAMIANI ALMEJDA N.27"
Briganò Vincenzo detto Enzo,2,0,3,FRATELLI D'ITALIA AN ALLEANZA PER LA SICILIA NOI CON SALVINI MUSUMECI PRESIDENTE,176,"SCUOLA PRIMARIA ""ALMEJDA - PITRE'"" VIA DAMIANI ALMEJDA N.27"
Briguglio Marco detto Briguglia,3,0,3,FRATELLI D'ITALIA AN ALLEANZA PER LA SICILIA NOI CON SALVINI MUSUMECI PRESIDENTE,176,"SCUOLA PRIMARIA ""ALMEJDA - PITRE'"" VIA DAMIANI ALMEJDA N.27"
Cancemi Anna,4,0,3,FRATELLI D'ITALIA AN ALLEANZA PER LA SICILIA NOI CON SALVINI MUSUMECI PRESIDENTE,176,"SCUOLA PRIMARIA ""ALMEJDA - PITRE'"" VIA DAMIANI ALMEJDA N.27"
Caputo Mario detto Salvino,5,0,3,FRATELLI D'ITALIA AN ALLEANZA PER LA SICILIA NOI CON SALVINI MUSUMECI PRESIDENTE,176,"SCUOLA PRIMARIA ""ALMEJDA - PITRE'"" VIA DAMIANI ALMEJDA N.27"
"Caravella Caterina detta Katia, Catia",6,0,3,FRATELLI D'ITALIA AN ALLEANZA PER LA SICILIA NOI CON SALVINI MUSUMECI PRESIDENTE,176,"SCUOLA PRIMARIA ""ALMEJDA - PITRE'"" VIA DAMIANI ALMEJDA N.27"
Di Blasi Giuseppe,7,0,3,FRATELLI D'ITALIA AN ALLEANZA PER LA SICILIA NOI CON SALVINI MUSUMECI PRESIDENTE,176,"SCUOLA PRIMARIA ""ALMEJDA - PITRE'"" VIA DAMIANI ALMEJDA N.27"
"Falzone Alissone Fanny detta Falzone, Alissone",8,0,3,FRATELLI D'ITALIA AN ALLEANZA PER LA SICILIA NOI CON SALVINI MUSUMECI PRESIDENTE,176,"SCUOLA PRIMARIA ""ALMEJDA - PITRE'"" VIA DAMIANI ALMEJDA N.27"
Fricano Calogero,9,0,3,FRATELLI D'ITALIA AN ALLEANZA PER LA SICILIA NOI CON SALVINI MUSUMECI PRESIDENTE,176,"SCUOLA PRIMARIA ""ALMEJDA - PITRE'"" VIA DAMIANI ALMEJDA N.27"
Genova Agostino,10,0,3,FRATELLI D'ITALIA AN ALLEANZA PER LA SICILIA NOI CON SALVINI MUSUMECI PRESIDENTE,176,"SCUOLA PRIMARIA ""ALMEJDA - PITRE'"" VIA DAMIANI ALMEJDA N.27"
Guzzo Mariano,11,0,3,FRATELLI D'ITALIA AN ALLEANZA PER LA SICILIA NOI CON SALVINI MUSUMECI PRESIDENTE,176,"SCUOLA PRIMARIA ""ALMEJDA - PITRE'"" VIA DAMIANI ALMEJDA N.27"
Incarbona Andreina,12,0,3,FRATELLI D'ITALIA AN ALLEANZA PER LA SICILIA NOI CON SALVINI MUSUMECI PRESIDENTE,176,"SCUOLA PRIMARIA ""ALMEJDA - PITRE'"" VIA DAMIANI ALMEJDA N.27"
Lombardo Daniela,13,0,3,FRATELLI D'ITALIA AN ALLEANZA PER LA SICILIA NOI CON SALVINI MUSUMECI PRESIDENTE,176,"SCUOLA PRIMARIA ""ALMEJDA - PITRE'"" VIA DAMIANI ALMEJDA N.27"
Longo Salvatore detto Toti,14,0,3,FRATELLI D'ITALIA AN ALLEANZA PER LA SICILIA NOI CON SALVINI MUSUMECI PRESIDENTE,176,"SCUOLA PRIMARIA ""ALMEJDA - PITRE'"" VIA DAMIANI ALMEJDA N.27"
"Rizzotto Antonino detto Tony, Rizzuto",15,0,3,FRATELLI D'ITALIA AN ALLEANZA PER LA SICILIA NOI CON SALVINI MUSUMECI PRESIDENTE,176,"SCUOLA PRIMARIA ""ALMEJDA - PITRE'"" VIA DAMIANI ALMEJDA N.27"
Torre Angelo,16,0,3,FRATELLI D'ITALIA AN ALLEANZA PER LA SICILIA NOI CON SALVINI MUSUMECI PRESIDENTE,176,"SCUOLA PRIMARIA ""ALMEJDA - PITRE'"" VIA DAMIANI ALMEJDA N.27"
Alessi Giuseppe,1,0,3,FRATELLI D'ITALIA AN ALLEANZA PER LA SICILIA NOI CON SALVINI MUSUMECI PRESIDENTE,177,"SCUOLA PRIMARIA ""RAPISARDI"" VIA CALTANISSETTA N.27"
Briganò Vincenzo detto Enzo,2,0,3,FRATELLI D'ITALIA AN ALLEANZA PER LA SICILIA NOI CON SALVINI MUSUMECI PRESIDENTE,177,"SCUOLA PRIMARIA ""RAPISARDI"" VIA CALTANISSETTA N.27"
Briguglio Marco detto Briguglia,3,0,3,FRATELLI D'ITALIA AN ALLEANZA PER LA SICILIA NOI CON SALVINI MUSUMECI PRESIDENTE,177,"SCUOLA PRIMARIA ""RAPISARDI"" VIA CALTANISSETTA N.27"
Cancemi Anna,4,0,3,FRATELLI D'ITALIA AN ALLEANZA PER LA SICILIA NOI CON SALVINI MUSUMECI PRESIDENTE,177,"SCUOLA PRIMARIA ""RAPISARDI"" VIA CALTANISSETTA N.27"
Caputo Mario detto Salvino,5,0,3,FRATELLI D'ITALIA AN ALLEANZA PER LA SICILIA NOI CON SALVINI MUSUMECI PRESIDENTE,177,"SCUOLA PRIMARIA ""RAPISARDI"" VIA CALTANISSETTA N.27"
"Caravella Caterina detta Katia, Catia",6,0,3,FRATELLI D'ITALIA AN ALLEANZA PER LA SICILIA NOI CON SALVINI MUSUMECI PRESIDENTE,177,"SCUOLA PRIMARIA ""RAPISARDI"" VIA CALTANISSETTA N.27"
Di Blasi Giuseppe,7,0,3,FRATELLI D'ITALIA AN ALLEANZA PER LA SICILIA NOI CON SALVINI MUSUMECI PRESIDENTE,177,"SCUOLA PRIMARIA ""RAPISARDI"" VIA CALTANISSETTA N.27"
"Falzone Alissone Fanny detta Falzone, Alissone",8,0,3,FRATELLI D'ITALIA AN ALLEANZA PER LA SICILIA NOI CON SALVINI MUSUMECI PRESIDENTE,177,"SCUOLA PRIMARIA ""RAPISARDI"" VIA CALTANISSETTA N.27"
